Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker
BANK OF THE OZARKS INC,7/17/97,190,0,2.105263158,1.052631579,1.578947368,OZRK
JONES LANG LASALLE INC,7/18/97,191,0.523560209,3.141361257,0.523560209,2.617801047,LAP
MONARCH DENTAL CORP,7/18/97,168,1.785714286,5.357142857,0,4.166666667,MDDS
FOX & HOUND RESTAURANT GROUP,7/18/97,197,1.015228426,5.076142132,1.015228426,2.030456853,TENT
CAPITAL BEVERAGE CORP,7/22/97,470,3.617021277,1.914893617,0,2.340425532,CBEV
CREATIVE HOST SERVICES INC,7/22/97,337,1.78041543,5.044510386,0,1.483679525,CHST
FRIEDE GOLDMAN HALTER INC,7/22/97,402,0.995024876,0.995024876,0.248756219,1.990049751,FGII
EXCELSIOR HENDERSON MOTORCYCLE MANUFACTURING CO,7/24/97,137,0,2.919708029,0.729927007,1.459854015,BIGX
JLM INDUSTRIES INC,7/24/97,180,2.222222222,2.777777778,0,1.111111111,JLMI
TRAILER BRIDGE INC,7/24/97,159,0,5.660377358,0,3.144654088,TRBR
TRAVEL SERVICES INTERNATIONAL INC,7/24/97,150,2.666666667,4,0,0,TRVL
CMP MEDIA INC,7/25/97,286,0,2.447552448,0,0,CMPX
SCHEID VINEYARDS INC,7/25/97,189,2.116402116,5.291005291,0,0.529100529,SVIN
FINANTRA CAPITAL INC,7/25/97,661,0,3.177004539,0,1.361573374,
GALILEO INTERNATIONAL INC,7/28/97,115,4.347826087,0.869565217,0,0,GLC
BIORELIANCE CORP,7/29/97,174,2.873563218,1.724137931,0,6.32183908,BREL
NETBANK INC,7/29/97,183,0,3.278688525,0,0.546448087,NTBK
PACIFIC SYSTEMS CONTROL TECHNOLOGY INC,7/30/97,321,0,5.295950156,0,0,ACEI
CORSAIR COMMUNICATIONS INC,7/30/97,146,1.369863014,3.424657534,1.369863014,1.369863014,CAIR
INFORMATION MGMT AS W/D/B,7/30/97,255,1.176470588,4.705882353,0.392156863,0.392156863,IMAA
VESTCOM INTERNATIONAL INC,7/30/97,268,2.23880597,7.089552239,0,1.119402985,VESC
UPC POLSKA LLC,8/1/97,285,1.403508772,2.105263158,0,1.754385965,ATEN
CONCENTRIC NETWORK CORP,8/1/97,213,0.938967136,4.225352113,0,1.408450704,CNCX
ONSTREAM MEDIA CORP,8/1/97,501,0.598802395,2.594810379,0,1.19760479,VDAT
CONTINENTAL NATURAL GAS INC,8/4/97,163,0,4.90797546,0,0,CNGL
HALL KINION & ASSOCIATES INC,8/5/97,149,2.013422819,9.395973154,0,1.342281879,HAKI
FINE AIR SERVICES INC,8/6/97,188,2.659574468,4.255319149,0,0,BIGF
CARRIZO OIL & GAS INC,8/6/97,107,1.869158879,3.738317757,1.869158879,1.869158879,CRZO
EAGLE GEOPHYSICAL INC,8/6/97,554,1.263537906,5.59566787,0.180505415,1.805054152,EGEO
NEW YORKER MARKETING CORP,8/6/97,327,1.22324159,5.198776758,0,1.529051988,MIKS
OCULAR SCIENCES INC /DE/,8/6/97,212,0.471698113,6.603773585,0,1.41509434,OCLR
QAD INC,8/6/97,191,2.094240838,4.188481675,0.523560209,2.094240838,QADI
PEGASUS SOLUTIONS INC,8/7/97,181,0,4.972375691,1.104972376,1.104972376,PEGS
GLOBECOMM SYSTEMS INC,8/8/97,109,0.917431193,4.587155963,1.834862385,1.834862385,GCOM
OMTOOL LTD,8/8/97,137,1.459854015,2.919708029,1.459854015,2.189781022,OMTL
PROGENITOR INC,8/8/97,433,0.923787529,1.385681293,0.692840647,3.233256351,PGEN
CITIZENS BANCORP,8/11/97,317,0.315457413,5.678233438,0,0,CIBC
"ARCA BIOPHARMA, INC.",8/11/97,205,0,1.951219512,0.487804878,3.902439024,HYSQ
INNOVA CORPORATION,8/11/97,183,0.546448087,5.464480874,1.092896175,1.639344262,INVA
HELIOS & MATHESON ANALYTICS INC.,8/11/97,371,0.808625337,2.964959569,0.269541779,1.886792453,TACX
FINE COM INTERNATIONAL CORP /WA/,8/12/97,436,0.458715596,1.605504587,0.688073394,4.816513761,FDOT
SYNTEL INC,8/12/97,143,4.895104895,2.097902098,0,0,SYNT
CORPORATEFAMILY SOLUTIONS INC,8/13/97,129,3.100775194,5.426356589,0,1.550387597,CFAM
"CLARIENT, INC",8/13/97,210,0.476190476,1.904761905,0.476190476,0.476190476,CVSN
TRAVELBYUS INC,8/14/97,10,0,0,0,0,AVGP
INTERNATIONAL ISOTOPES INC,8/14/97,635,0.157480315,3.779527559,0.157480315,1.417322835,ITL
ON STAGE ENTERTAINMENT INC,8/14/97,588,0,2.891156463,0,1.700680272,ONST
COMPUTER MOTION INC,8/14/97,227,1.321585903,1.762114537,0.881057269,3.083700441,RBOT
AEHR TEST SYSTEMS,8/15/97,159,1.886792453,2.51572327,0,3.773584906,AEHR
"WHEAT SHEAF BRANDS, INC.",8/15/97,251,1.195219124,3.187250996,0,1.195219124,DSCS
LEUKOSITE INC,8/15/97,297,1.01010101,1.01010101,1.01010101,2.356902357,LKST
STERIGENICS INTERNATIONAL INC,8/15/97,136,2.205882353,2.941176471,0,3.676470588,STER
TRENDWEST RESORTS INC,8/15/97,125,2.4,5.6,0.8,0,TWRI
VISION TWENTY ONE INC,8/19/97,218,2.752293578,2.293577982,0,0.458715596,EYES
CLEARVIEW CINEMA GROUP INC,8/20/97,335,1.194029851,7.164179104,0,2.686567164,CLV
U S LIQUIDS INC,8/20/97,186,1.075268817,4.301075269,0,0.537634409,USL
CTB INTERNATIONAL CORP,8/22/97,254,0.787401575,6.692913386,0,0,CTBC
ORTHALLIANCE INC,8/22/97,240,0.833333333,4.583333333,0,0.833333333,ORAL
ANNAPOLIS BANCORP INC,8/27/97,98,0,4.081632653,1.020408163,0,ANNB
AUTHENTIC SPECIALTY FOODS INC,8/27/97,239,2.510460251,6.276150628,0,3.765690377,ASFD
EXECUSTAY CORP,8/27/97,236,1.694915254,4.237288136,0,0,EXEC
CENTERPOINT CORP,8/27/97,377,0,3.448275862,0,0.795755968,NACQU
INSPIRE INSURANCE SOLUTIONS INC,8/27/97,259,1.544401544,3.088803089,0.386100386,4.633204633,NSPR
OHIO STATE FINANCIAL SERVICES INC,8/27/97,215,0.465116279,3.720930233,0,0.465116279,OSFS
OREGON TRAIL FINANCIAL CORP.,8/27/97,467,0.214132762,3.854389722,0,0.642398287,OTFC
"EMERGING ENTERPRISE SOLUTIONS, INC.",8/27/97,347,0,4.899135447,0.288184438,2.017291066,PCIG
SHS BANCORP INC,8/27/97,519,0.385356455,3.853564547,0,0.192678227,SHSB
WORLD OF SCIENCE INC,8/27/97,185,0,2.162162162,0,4.324324324,WOSI
NOTIFY TECHNOLOGY CORP,9/2/97,399,0,2.255639098,0.751879699,1.754385965,NTFY
COMPASS PLASTICS & TECHNOLOGIES INC,9/4/97,384,0,3.385416667,0,7.8125,CPTI
TRIPATH IMAGING INC,9/5/97,246,0.81300813,2.43902439,0.406504065,4.06504065,ACYT
SIGA TECHNOLOGIES INC,9/10/97,264,0,2.272727273,1.515151515,0,SGPH
SIGNATURE EYEWEAR INC,9/12/97,205,0.487804878,5.365853659,0.487804878,0.975609756,SEYE
CASTLE DENTAL CENTERS INC,9/15/97,482,1.452282158,3.941908714,0,1.452282158,CASL
"URIGEN PHARMACEUTICALS, INC.",9/16/97,167,0,2.395209581,1.19760479,3.592814371,MEGA
DOT HILL SYSTEMS CORP,9/17/97,133,0,0.751879699,0.751879699,1.503759398,BXH
NEWCOM INC,9/17/97,324,0.308641975,2.160493827,0,1.851851852,NWCM
SPECTRUMEDIX CORP,9/17/97,238,0,5.882352941,0.840336134,1.680672269,SMDXU
FARO TECHNOLOGIES INC,9/18/97,211,0.947867299,3.791469194,0.473933649,2.843601896,FARO
INTERNATIONAL TOTAL SERVICES INC,9/19/97,151,3.311258278,4.635761589,1.986754967,0,ITSW
PROBUSINESS SERVICES INC,9/19/97,203,0.985221675,4.926108374,0,0.492610837,PRBZ
SECURITY CAPITAL GROUP INC/,9/19/97,134,0.746268657,2.23880597,0,0,SCZ.B
UNIFAB INTERNATIONAL INC,9/19/97,280,0.357142857,1.785714286,0.357142857,2.857142857,UFAB
PC UNIVERSE INC,9/22/97,389,0.771208226,5.912596401,0.771208226,2.570694087,COYT
IL FORNAIO AMERICA CORP,9/22/97,61,0,1.639344262,0,0,ILFO
"CHILDRENS PLACE, INC.",9/22/97,138,0,2.898550725,0,1.449275362,PLCE
SQUARE CHAIN CORP.,9/22/97,479,0.417536534,4.384133612,0,0.417536534,PRAN
FIRST INTERNATIONAL BANCORP INC,9/23/97,94,0,2.127659574,0,3.191489362,FNCE
ISONICS CORP,9/23/97,195,0.512820513,2.051282051,1.025641026,4.102564103,ISON
BORON LEPORE & ASSOCIATES INC,9/24/97,223,0.448430493,3.587443946,0,3.139013453,BLPG
EDUTREK INT INC,9/24/97,257,0.389105058,7.392996109,0.389105058,0,EDUT
INDUSTRIAL DISTRIBUTION GROUP INC,9/24/97,220,2.272727273,5.909090909,0.454545455,0,IDG
EDWARDS J D & CO,9/24/97,116,2.586206897,2.586206897,0.862068966,0.862068966,JDEC
"AMMO, INC.",9/24/97,164,0,7.926829268,0,0.609756098,rtro
ASIA ELECTRONICS HOLDING CO INC,9/25/97,319,1.880877743,1.567398119,0.626959248,4.07523511,AEHCF
RENAISSANCE LEARNING INC,9/25/97,177,0.564971751,3.95480226,0,1.129943503,ALSI
AMEN PROPERTIES INC,9/25/97,699,0.858369099,2.43204578,0.143061516,2.00286123,amen
AVIS GROUP HOLDINGS INC,9/25/97,133,5.263157895,3.007518797,0,2.255639098,AVI
BRIDGESTREET ACCOMMODATIONS INC,9/25/97,303,1.320132013,5.280528053,0,1.320132013,BEDS
STAR BUFFET INC,9/25/97,221,4.977375566,5.429864253,0,1.357466063,STRZ
"WALKING CO HOLDINGS, INC.",9/26/97,130,0,4.615384615,0,0.769230769,BDOG
NETWORK SOLUTIONS INC /DE/,9/26/97,193,1.03626943,2.590673575,0.518134715,2.07253886,NSOL
PRIME BANCSHARES INC /TX/,9/26/97,233,0.429184549,0.858369099,0.429184549,0,PBTX
PERVASIVE SOFTWARE INC,9/26/97,122,1.639344262,1.639344262,0.819672131,1.639344262,PVSW
SUCCESS BANCSHARES INC,9/26/97,240,0.833333333,1.666666667,0.833333333,0.416666667,SXNB
NEXTLINK COMMUNICATIONS INC /DE/,9/29/97,185,1.081081081,4.324324324,0,1.081081081,NXLK
BEST SOFTWARE INC,9/30/97,112,3.571428571,4.464285714,0,1.785714286,BEST
OMEGA RESEARCH INC,10/1/97,149,2.013422819,2.684563758,0,0,OMGA
OMEGA ORTHODONTICS INC,10/1/97,811,1.356350185,2.836004932,0.123304562,0.863131936,ORTH
POWER ONE INC,10/1/97,156,1.923076923,3.205128205,0.641025641,3.205128205,PWER
BRYN RESOURCES INC,10/1/97,432,0,2.083333333,0.231481481,0.462962963,RNETU
RSL COMMUNICATIONS LTD,10/1/97,113,3.539823009,6.194690265,0,1.769911504,RSLCF
CORIXA CORP,10/2/97,236,1.694915254,1.694915254,2.118644068,3.389830508,CRXA
IVEX PACKAGING CORP /DE/,10/2/97,101,0,3.96039604,0,0,IXX
OSI SYSTEMS INC,10/2/97,287,1.393728223,5.923344948,0.348432056,2.090592334,OSIS
PETERSEN COMPANIES INC,10/2/97,242,1.652892562,6.198347107,0,3.305785124,PTN
STRATESEC INC,10/2/97,167,0,3.592814371,1.796407186,1.19760479,SFT
SPR INC,10/2/97,232,0.862068966,3.017241379,1.724137931,1.724137931,SPRI
JEVIC TRANSPORTATION INC,10/7/97,147,2.040816327,4.761904762,0,3.401360544,JEVC
LOGILITY INC,10/7/97,106,1.886792453,1.886792453,0.943396226,0.943396226,LGTY
"IDENTIV, INC.",10/7/97,124,0.806451613,4.032258065,0,1.612903226,SCMM
SYNAGEVA BIOPHARMA CORP,10/7/97,244,0.409836066,1.639344262,0.819672131,3.278688525,TRMS
"A.C. MOORE ARTS & CRAFTS, INC.",10/9/97,201,0,10.44776119,0,4.47761194,ACMR
AMERICAN ITALIAN PASTA CO,10/9/97,63,0,3.174603175,0,4.761904762,PLB
RENEX CORP,10/9/97,371,1.347708895,4.043126685,0.539083558,2.156334232,RENX
INTELLIGENT POLYMERS LTD,10/10/97,506,0,1.185770751,0,4.150197628,IXP.U
KOFAX IMAGE PRODUCTS INC,10/10/97,163,1.840490798,3.680981595,0.613496933,3.067484663,KOFX
NATIONAL RESEARCH CORP,10/10/97,132,1.515151515,1.515151515,0,0.757575758,NRCI
INTERCORP EXCELLE INC,10/10/97,445,1.348314607,6.06741573,0.224719101,1.348314607,RENE
STONERIDGE INC,10/10/97,120,2.5,3.333333333,0,3.333333333,SRI
STARTEC GLOBAL COMMUNICATIONS CORP,10/10/97,109,3.669724771,3.669724771,0,0.917431193,STGC
U S A FLORAL PRODUCTS INC,10/14/97,215,0,3.720930233,0,0,ROSI
BLACKOUT MEDIA CORP.,10/15/97,422,0.947867299,3.317535545,0,1.184834123,HMSI
TRACK N TRAIL INC,10/15/97,187,1.069518717,5.882352941,0,1.069518717,TKTL
C H ROBINSON WORLDWIDE INC,10/15/97,9,0,0,0,0,
CONCORD COMMUNICATIONS INC,10/16/97,130,1.538461538,1.538461538,0.769230769,0.769230769,CCRD
VLPS LIGHTING SERVICES INTERNATIONAL INC,10/16/97,365,0.547945205,2.739726027,0,2.465753425,LITE
FEDERAL TRUST CORP,10/17/97,232,0,0.431034483,0.431034483,0,FDTR
N2K INC,10/17/97,304,1.644736842,3.289473684,0,0.986842105,NTKI
MAC-GRAY CORP,10/17/97,208,1.923076923,5.288461538,0,3.365384615,TUC
WESTOWER CORP,10/20/97,133,1.503759398,5.263157895,0,1.503759398,WTWU
"HEDGEPATH PHARMACEUTICALS, INC.",10/21/97,125,0,2.4,0,5.6,CBTE
NEUTRAL POSTURE ERGONOMICS INC,10/21/97,171,0,3.50877193,0,4.093567251,NTRL
ROCK OF AGES CORP,10/21/97,264,4.545454545,7.575757576,0,1.515151515,ROAC
TOYMAX INTERNATIONAL INC,10/21/97,361,1.108033241,3.324099723,0,1.662049861,TMAX
INTERNATIONAL MANUFACTURING SERVICES INC,10/22/97,156,0.641025641,2.564102564,0,1.923076923,IMSX
OAO TECHNOLOGY SOLUTIONS INC,10/22/97,262,1.526717557,2.290076336,0.763358779,1.145038168,OAOT
AMERIPATH INC,10/22/97,353,0.849858357,7.082152975,0,2.549575071,PATH
PETROGLYPH ENERGY INC,10/22/97,110,0,4.545454545,0,0.909090909,PGEI
DRIL-QUIP INC,10/23/97,295,0,7.118644068,0,7.118644068,DRQ
MEDIABAY INC,10/23/97,494,1.417004049,3.643724696,0,0.20242915,KLB
WHITE CAP INDUSTRIES INC,10/23/97,261,0,3.831417625,0,0,WHCP
ITC DELTACOM INC,10/24/97,159,1.886792453,1.886792453,1.257861635,2.51572327,ITCD
INNOVATIVE VALVE TECHNOLOGIES INC,10/24/97,188,0.531914894,7.978723404,0,0,IVTC
MERCANTILE BANK CORP,10/24/97,209,0.4784689,6.698564593,0,0.956937799,MBWM
PRIORITY HEALTHCARE CORP,10/24/97,132,1.515151515,5.303030303,0,0,PHCC
OUTSOURCE INTERNATIONAL INC,10/27/97,335,1.194029851,2.089552239,0.298507463,1.791044776,OSIX
PAULA FINANCIAL,10/28/97,133,0,5.263157895,0,0,PFCO
BERINGER WINE ESTATES HOLDINGS INC,10/29/97,151,0,3.973509934,0,0,BERW
ABOVENET INC,10/29/97,151,1.324503311,5.960264901,0,1.986754967,MFNX
MMC NETWORKS INC,10/29/97,124,3.225806452,2.419354839,0.806451613,1.612903226,MMCN
TROPICAL SPORTSWEAR INTERNATIONAL CORP,10/29/97,120,0,2.5,0.833333333,2.5,TSIC
CASELLA WASTE SYSTEMS INC,10/30/97,216,1.388888889,2.314814815,0.462962963,1.388888889,CWST
FAROUDJA INC,10/30/97,125,3.2,2.4,0.8,2.4,FDJA
GROUP 1 AUTOMOTIVE INC,10/30/97,198,3.03030303,5.050505051,0,1.515151515,GPI
INTERVEST BANCSHARES CORP,10/30/97,82,2.43902439,0,0,1.219512195,INTA
TRANSCOASTAL MARINE SERVICES INC,10/30/97,178,1.123595506,6.741573034,0,0,TCMS
ZYMETX INC,10/30/97,180,1.111111111,4.444444444,2.777777778,3.333333333,ZMTX
CAPITAL SENIOR LIVING CORP,10/31/97,199,0,8.040201005,0,1.507537688,CSU
EQUALITY BANCORP INC,10/31/97,153,0,0.653594771,0,0,EBI
UBICS INC,10/31/97,248,0,2.016129032,0.403225806,2.016129032,UBIX
BAYARD DRILLING TECHNOLOGIES INC,11/4/97,247,0.4048583,4.453441296,0,2.024291498,BDI
DENTAL CARE ALLIANCE INC,11/4/97,268,1.865671642,1.865671642,0,0.373134328,DENT
AMF BOWLING INC,11/4/97,109,0,4.587155963,0,0,PIN
PERICOM SEMICONDUCTOR CORP,11/4/97,125,2.4,1.6,1.6,1.6,PSEM
T&W FINANCIAL CORP,11/4/97,227,3.083700441,2.643171806,0,0.881057269,TWFC
TIMIOS NATIONAL CORP,11/5/97,329,0,3.039513678,0,0.303951368,CLRT
CTI INDUSTRIES CORP,11/5/97,264,1.515151515,3.787878788,0,4.166666667,CTIB
POPMAIL COM INC,11/5/97,50,0,8,0,4,HOTD
INTERNATIONAL AIRCRAFT INVESTORS,11/5/97,104,1.923076923,6.730769231,0,0,IAIS
WMF GROUP LTD,11/5/97,13,0,7.692307692,0,0,WMFG
EXCEL SWITCHING CORP,11/5/97,69,4.347826087,4.347826087,0,4.347826087,XLSW
YOUNG INNOVATIONS INC,11/5/97,132,3.03030303,7.575757576,0,0,YDNT
BAY BANCSHARES INC,11/6/97,81,4.938271605,4.938271605,0,0,BAYB
"ASSERTIO THERAPEUTICS, INC",11/6/97,360,0,3.888888889,0.555555556,3.888888889,DPMD
LINC CAPITAL INC,11/6/97,138,0,2.173913043,0,3.623188406,LNCC
PRECISION AUTO CARE INC,11/6/97,283,0,3.180212014,0,0.706713781,PACI
SOMNUS MEDICAL TECHNOLOGIES INC,11/6/97,182,1.098901099,0.549450549,0.549450549,2.197802198,SOMN
BRIGHT HORIZONS INC,11/7/97,248,1.612903226,6.85483871,0.403225806,0,BRHZ
ENCOMPASS SERVICES CORP,11/7/97,107,7.476635514,5.607476636,0,0,MAK
AMERICAN SKIING CO /ME,11/7/97,113,0.884955752,5.309734513,0,3.539823009,SKI
BARBEQUES GALORE LTD,11/10/97,264,0,5.303030303,0,3.03030303,BBQZY
HYBRID NETWORKS INC,11/12/97,134,2.23880597,2.985074627,0.746268657,2.23880597,HYBR
"ECHO THERAPEUTICS, INC.",11/12/97,322,4.658385093,3.726708075,0,1.242236025,PHON
"DEGAMA SOFTWARE SOLUTIONS, INC.",11/12/97,311,0.964630225,4.180064309,0,0.321543408,TKGFA
BINGHAM FINANCIAL SERVICES CORP,11/13/97,144,0,3.472222222,0,0.694444444,BFSC
METRO-GOLDWYN-MAYER INC,11/13/97,190,2.631578947,2.105263158,0,2.105263158,MGM
SONIC AUTOMOTIVE INC,11/13/97,68,4.411764706,7.352941176,0,1.470588235,SAH
FRIENDLY ICE CREAM CORP,11/14/97,301,0,3.65448505,0,6.976744186,FRND
HYPERCOM CORP,11/14/97,265,1.132075472,4.528301887,0,1.509433962,HYC
IRI INTERNATIONAL CORP,11/14/97,338,0.295857988,3.550295858,0,3.25443787,IIR
SPORTSLINE COM INC,11/14/97,99,4.04040404,4.04040404,0,5.050505051,SPLN
CHARLES & COLVARD LTD,11/17/97,245,0.408163265,3.265306122,0.816326531,0.816326531,CTHR
METTLER TOLEDO INTERNATIONAL INC/,11/17/97,63,1.587301587,3.174603175,0,0,MTD
NORTH ARKANSAS BANCSHARES INC,11/17/97,278,0.35971223,5.035971223,0,0,NARK
SFORZA ENTERPRISES INC,11/17/97,247,0.4048583,4.048582996,0.4048583,2.024291498,SFZAU
U S TIMBERLANDS CO LP,11/17/97,176,2.840909091,6.818181818,0,2.272727273,TIMBZ
HERITAGE FINANCIAL CORP /WA/,11/17/97,401,0.748129676,4.239401496,0,0,
DELAWARE FIRST FINANCIAL CORP,11/18/97,404,0,3.96039604,0,2.475247525,DFFN
NOVACARE EMPLOYEE SERVICES INC,11/18/97,123,1.62601626,4.06504065,0,0,NCES
SAGA SYSTEMS INC /DE/,11/19/97,192,2.083333333,3.125,0,1.041666667,AGS
FRANCHISE MORTGAGE ACCEPTANCE CO,11/19/97,134,0,6.71641791,0,0,FMAX
INTERNATIONAL HOME FOODS INC,11/19/97,107,0.934579439,3.738317757,0,5.607476636,IHF
"NOBLE INTERNATIONAL, LTD.",11/19/97,477,1.467505241,3.773584906,0.209643606,1.677148847,NIL
INTERVU INC,11/20/97,176,1.704545455,3.409090909,0.568181818,1.136363636,ITVU
PROGENICS PHARMACEUTICALS INC,11/20/97,281,0,1.779359431,1.779359431,3.914590747,PGNX
PREVIEW TRAVEL INC,11/20/97,194,1.546391753,1.546391753,0.515463918,2.577319588,PTVL
APPLIED FILMS CORP,11/21/97,231,0,5.627705628,0,2.597402597,AFCO
QUERYOBJECT SYSTEMS CORP,11/21/97,478,0,3.138075314,1.255230126,0.627615063,CRSZ
DENALI INC,11/21/97,192,1.5625,5.729166667,0,2.083333333,DNLI
NOVADEL PHARMA INC,11/21/97,421,0.237529691,1.662707838,0.237529691,4.513064133,FLEM
HOMEUSA INC,11/21/97,275,1.090909091,6.545454545,0,2.545454545,HSH
GEOSPACE TECHNOLOGIES CORP,11/21/97,225,1.333333333,4.444444444,0,4.444444444,OYOG
ENHERENT CORP,11/21/97,165,1.818181818,2.424242424,1.818181818,0.606060606,PRTG
REALNETWORKS INC,11/21/97,112,1.785714286,3.571428571,0.892857143,1.785714286,RNWK
STATEN ISLAND BANCORP INC,11/21/97,527,0.569259962,3.605313093,0.189753321,0.379506641,SIB
"AFFILIATED MANAGERS GROUP, INC.",11/24/97,113,0,7.96460177,0,2.654867257,AMG
RADIOLOGIX INC,11/24/97,144,0.694444444,6.25,0,3.472222222,APPM
DAN RIVER INC /GA/,11/24/97,210,1.428571429,7.619047619,0,1.904761905,DRF
ORE PHARMACEUTICAL HOLDINGS INC.,11/24/97,234,1.282051282,1.282051282,0.854700855,1.709401709,GLGC
HEALTHWORLD CORP,11/24/97,192,5.208333333,3.125,0,3.125,HWLD
"SPECTRUM BRANDS, INC.",11/24/97,204,0,7.843137255,0,0,ROV
WARWICK COMMUNITY BANCORP INC,11/24/97,783,0.510855683,3.831417625,0,1.149425287,WSBI
MYSTIC FINANCIAL INC,11/24/97,654,0.458715596,3.363914373,0,1.22324159,
BIOANALYTICAL SYSTEMS INC,11/25/97,130,2.307692308,3.846153846,0,4.615384615,BASI
MOTOR CARGO INDUSTRIES INC,11/25/97,134,2.985074627,3.731343284,0,2.985074627,CRGO
HOLTS CIGAR HOLDINGS INC,11/25/97,264,1.515151515,3.03030303,0.378787879,4.166666667,HOLT
LETS TALK CELLULAR & WIRELESS INC,11/25/97,179,3.351955307,6.703910615,0,1.117318436,LTCW
PAPER WAREHOUSE INC,11/25/97,221,0,3.167420814,0.452488688,2.262443439,PWHS
TRAMMELL CROW CO,11/25/97,297,0.336700337,7.407407407,0.336700337,1.01010101,TCW
APPLIED MICRO CIRCUITS CORP,11/26/97,207,1.449275362,2.898550725,0.966183575,5.797101449,AMCC
BUILDING ONE SERVICES CORP,11/26/97,171,2.339181287,5.847953216,0,0,BUYR
CODDLE CREEK FINANCIAL CORP,11/26/97,648,0.154320988,4.783950617,0.154320988,0.617283951,CDLC
ELECTRIC LIGHTWAVE INC,11/26/97,165,0,1.212121212,0,3.03030303,ELIX
GAMETECH INTERNATIONAL INC,11/26/97,235,1.70212766,4.255319149,1.70212766,1.276595745,GMTC
HOWMET INTERNATIONAL INC,11/26/97,12,0,0,0,0,HWM
3DSHOPPING COM,11/26/97,243,1.646090535,1.646090535,0,0.823045267,IBUY
MEADOWCRAFT INC,11/26/97,214,0,1.401869159,0,0.46728972,MWI
ALPHASTAR INSURANCE GROUP LTD,11/26/97,88,1.136363636,2.272727273,0,0,SCBHF
BRASS EAGLE INC,11/26/97,179,1.117318436,6.703910615,1.675977654,0.558659218,XTRM
GUARANTY FEDERAL BANCSHARES INC,12/2/97,415,0.240963855,5.78313253,0,0.963855422,GFED
MPW INDUSTRIAL SERVICES GROUP INC,12/2/97,216,0,3.240740741,0,1.388888889,MPWG
INTERLEUKIN GENETICS INC,12/2/97,299,0,3.010033445,0.668896321,2.675585284,MSSI
TIMBERLAND BANCORP INC,12/2/97,506,0.395256917,2.766798419,0,0.395256917,
U S VISION INC,12/3/97,337,1.18694362,6.528189911,0.296735905,0.59347181,USVI
IMAGEMAX INC,12/4/97,238,2.521008403,5.462184874,0,1.260504202,IMAG
"WOW HOLDINGS, INC.",12/4/97,420,0.238095238,4.047619048,0.714285714,4.761904762,SOAP
MIDWAY AIRLINES CORP,12/5/97,140,1.428571429,2.142857143,0,1.428571429,MDWY
OMNI ENERGY SERVICES CORP,12/5/97,613,0.652528548,7.830342577,0,1.305057096,OMNI
BROUGHTON FOODS CO,12/10/97,93,3.225806452,5.376344086,0,2.150537634,MILK
USWEB CORP,12/10/97,201,4.975124378,0.497512438,0.995024876,0.497512438,USWB
THERMO VISION CORP,12/10/97,111,1.801801802,0.900900901,1.801801802,0.900900901,VIZ
"FOOTBALL EQUITIES, INC",12/11/97,207,2.415458937,3.8647343,0,0,PRED
FLEXIINTERNATIONAL SOFTWARE INC/CT,12/12/97,165,3.636363636,1.818181818,0.606060606,0.606060606,FLXI
FOCAL INC,12/12/97,157,0.636942675,1.910828025,0.636942675,7.006369427,FOCL
POWER INTEGRATIONS INC,12/12/97,101,0.99009901,4.95049505,0.99009901,2.97029703,POWI
SPECTRA  PHYSICS INC,12/12/97,100,1,3,1,2,SPLI
CONNING INC.,12/16/97,122,3.278688525,3.278688525,1.639344262,0,CNNG
ESG RE LTD,12/16/97,54,0,0,0,0,ESREF
GABRIEL TECHNOLOGIES CORP,12/16/97,398,0.251256281,2.763819095,1.256281407,2.261306533,PVII
DOLLAR THRIFTY AUTOMOTIVE GROUP INC,12/17/97,91,0,1.098901099,0,0,DTG
INFORMATION ADVANTAGE INC,12/17/97,208,0.961538462,2.403846154,0.480769231,0.961538462,IACO
"REMY INTERNATIONAL, INC.",12/17/97,263,1.140684411,7.984790875,0,0.380228137,RMY
"OFFICIAL PAYMENTS HOLDINGS, INC.",12/17/97,180,3.333333333,2.777777778,0.555555556,3.333333333,TIER
MADE2MANAGE SYSTEMS INC,12/19/97,129,1.550387597,3.100775194,0.775193798,1.550387597,MTMS
PACIFICHEALTH LABORATORIES INC,12/19/97,335,0,1.492537313,0.895522388,2.388059701,PHLI
BIG CITY RADIO INC,12/19/97,99,1.01010101,3.03030303,0,5.050505051,YFM
FRIEDMAN BILLINGS RAMSEY GROUP INC,12/23/97,86,0,2.325581395,0,0,FBG
AGRITOPE INC,1/5/98,117,0,2.564102564,0,0,
DIVERSIFIED SENIOR SERVICES INC,1/12/98,115,0,5.217391304,0,1.739130435,DISS
INDEPENDENCE COMMUNITY BANK CORP,1/12/98,415,0.722891566,5.542168675,0,0.481927711,ICBC
800 TRAVEL SYSTEMS INC,1/16/98,268,0,5.223880597,0,1.492537313,IFLY
SFSB HOLDING CO,1/23/98,233,0.429184549,6.008583691,0,0,SFSH
STANDARD AUTOMOTIVE CORP,1/26/98,92,1.086956522,7.608695652,0,0,AJX
TARPON COAST BANCORP INC,1/26/98,290,0.344827586,4.137931034,0.344827586,1.379310345,TCBA
"IES HOLDINGS, INC.",1/27/98,280,2.142857143,3.928571429,0.357142857,0.714285714,IEE
"TALON INTERNATIONAL, INC.",1/27/98,517,0.386847195,3.675048356,0.386847195,0.580270793,TAG
