Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining,internet
"ONCONOVA THERAPEUTICS, INC.",7/25/13,126,0.0,2.380952381,0.0,1.5873015869999998,ONTX,127.0,0.0,0.007874016,0.047244094,0.0,0.047244094,0.0,0.0,0
"WCI COMMUNITIES, INC.",7/25/13,81,1.234567901,4.938271605,0.0,1.234567901,WCIC,81.0,0.0,0.0,0.037037037,0.0,0.012345678999999998,0.0,0.012345678999999998,0
SILVER EAGLE ACQUISITION CORP.,7/26/13,1343,0.14892032800000002,3.12732688,0.0,0.297840655,EAGLU,1349.0,0.015567087,0.00222387,0.011860638,0.012601927,0.018532246,0.014084507,0.012601927,0
"CELLULAR DYNAMICS INTERNATIONAL, INC.",7/26/13,165,0.606060606,3.03030303,0.606060606,2.424242424,ICEL,166.0,0.006024096,0.006024096,0.042168675,0.0,0.024096386,0.006024096,0.006024096,0
"LIQUID HOLDINGS GROUP, INC.",7/26/13,379,1.055408971,7.124010554,0.0,0.791556728,LIQD,383.0,0.010443864,0.0,0.020887728,0.002610966,0.01305483,0.002610966,0.010443864,0
"AZURE MIDSTREAM PARTNERS, LP",7/29/13,217,0.0,4.147465438,0.0,5.069124424,FISH,217.0,0.00921659,0.0,0.02764977,0.0,0.023041475,0.004608295,0.0,0
AMERICAN HOMES 4 RENT,8/2/13,201,0.995024876,3.980099502,1.492537313,2.985074627,AMH,201.0,0.0,0.009950249,0.014925373,0.0,0.039800995,0.009950249,0.019900498,0
ARDMORE SHIPPING CORP,8/2/13,210,2.380952381,3.333333333,0.0,4.761904762,ASC,210.0,0.0,0.014285714,0.028571429,0.004761905,0.023809524,0.0,0.004761905,0
CONTROL4 CORP,8/2/13,121,2.4793388430000003,4.132231405,0.826446281,1.652892562,CTRL,123.0,0.0,0.008130080999999999,0.024390244,0.016260163,0.016260163,0.008130080999999999,0.024390244,0
MARRONE BIO INNOVATIONS INC,8/2/13,297,1.346801347,1.01010101,1.01010101,5.050505051,MBII,301.0,0.0,0.003322259,0.019933555,0.0,0.033222591,0.009966777,0.013289037,0
"SPROUTS FARMERS MARKET, INC.",8/2/13,135,0.0,7.407407407000001,0.0,2.222222222,SFM,135.0,0.0,0.0,0.007407406999999999,0.0,0.02962963,0.0,0.0,0
ATHLON ENERGY INC.,8/5/13,145,1.379310345,3.448275862,0.0,0.0,ATHL,146.0,0.0,0.0,0.034246575,0.0,0.020547945,0.006849315,0.0,0
YUME INC,8/7/13,119,1.680672269,4.201680672,0.0,0.0,YUME,120.0,0.0,0.0,0.016666667,0.0,0.033333333,0.008333333,0.016666667,0
ISHARES COMMODITY OPTIMIZED TRUST,8/8/13,157,0.0,2.547770701,0.0,0.0,CMDT,157.0,0.01910828,0.006369427,0.025477707,0.006369427,0.031847134,0.006369427,0.012738854,0
FOX FACTORY HOLDING CORP,8/8/13,139,0.0,7.913669065,0.0,7.913669065,FOXF,139.0,0.014388489,0.0,0.014388489,0.0,0.043165468,0.0,0.0,0
INTREXON CORP,8/8/13,290,0.344827586,2.413793103,1.379310345,1.034482759,XON,293.0,0.003412969,0.0068259390000000005,0.023890785,0.0,0.020477816,0.017064846,0.023890785,0
CVENT INC,8/9/13,168,1.19047619,2.380952381,1.19047619,2.976190476,CVT,169.0,0.0,0.0,0.029585799,0.0,0.023668639,0.01183432,0.0,0
FRANK'S INTERNATIONAL N.V.,8/9/13,88,0.0,2.272727273,0.0,0.0,FI,88.0,0.0,0.0,0.022727273,0.0,0.022727273,0.0,0.0,0
ANDEAVOR MIDSTREAM PARTNERS LP,8/9/13,181,0.0,5.524861877999999,0.0,1.657458564,QEPM,183.0,0.0,0.0,0.016393443,0.0,0.021857923,0.005464481,0.0,0
"JASON INDUSTRIES, INC.",8/9/13,1744,0.229357798,2.46559633,0.05733945,0.172018349,QPACU,1753.0,0.014261266000000003,0.005704506999999999,0.016543069,0.011979464,0.015402168,0.019965773,0.007986309,0
"WORLD POINT TERMINALS, LP",8/9/13,222,0.900900901,8.108108108,0.0,1.351351351,WPT,223.0,0.004484305,0.004484305,0.035874439,0.0,0.022421525,0.004484305,0.0,0
MIX TELEMATICS LTD,8/12/13,95,2.105263158,2.105263158,1.052631579,0.0,MIXT,95.0,0.0,0.0,0.021052632,0.0,0.031578947,0.0,0.021052632,0
"BMC STOCK HOLDINGS, INC.",8/12/13,114,0.0,3.50877193,0.0,0.0,STCK,114.0,0.00877193,0.0,0.01754386,0.0,0.026315789,0.0,0.0,0
"ENVISION HEALTHCARE HOLDINGS, INC.",8/14/13,123,0.81300813,2.43902439,0.0,0.0,EVHC,123.0,0.016260163,0.0,0.032520325,0.008130080999999999,0.016260163,0.008130080999999999,0.0,0
"INDEPENDENCE REALTY TRUST, INC.",8/14/13,109,0.917431193,3.669724771,2.752293578,0.0,IRT,110.0,0.0,0.0,0.036363636,0.0,0.027272727000000004,0.0,0.0,0
"BAT GROUP, INC.",8/15/13,470,0.85106383,3.829787234,0.0,0.212765957,CCCR,473.0,0.006342495,0.00845666,0.010570825,0.012684989,0.044397463,0.00845666,0.006342495,0
SOPHIRIS BIO INC.,8/16/13,174,0.0,1.724137931,0.574712644,0.0,SPHS,174.0,0.0,0.011494253,0.040229885,0.011494253,0.022988506,0.005747126,0.011494253,0
THIRD POINT REINSURANCE LTD.,8/19/13,158,0.0,1.265822785,1.265822785,0.0,TPRE,158.0,0.0,0.0,0.018987342,0.018987342,0.018987342,0.0,0.006329114,0
"TOBIRA THERAPEUTICS, INC.",8/22/13,302,0.331125828,1.324503311,0.331125828,2.649006623,RGDO,303.0,0.01980198,0.01980198,0.02640264,0.00330033,0.03630363,0.00990099,0.00990099,0
CINER RESOURCES LP,9/16/13,101,0.0,2.97029703,0.0,0.0,OCIR,101.0,0.0,0.0,0.03960396,0.0,0.03960396,0.0,0.0,0
"BENEFITFOCUS,INC.",9/18/13,143,0.699300699,2.097902098,1.398601399,2.097902098,BNFT,145.0,0.013793103,0.006896551999999999,0.013793103,0.0,0.027586207,0.0,0.006896551999999999,0
ROI ACQUISITION CORP. II,9/18/13,1147,0.174367916,3.051438535,0.0,0.348735833,ROIQU,1152.0,0.017361111000000002,0.002604167,0.012152778,0.013888889,0.018229167,0.015625,0.014756944,0
"CONTROLADORA VUELA COMPANIA DE AVIACION, S.A.B. DE C.V.",9/18/13,220,0.0,3.636363636000001,0.0,0.0,VLRS,220.0,0.0,0.0,0.004545455,0.0,0.009090909,0.036363636,0.004545455,0
FIVE PRIME THERAPEUTICS INC,9/18/13,200,0.5,1.5,0.0,1.5,,201.0,0.009950249,0.009950249,0.024875622000000003,0.0,0.019900498,0.014925373,0.014925373,0
ACCELERON PHARMA INC,9/19/13,206,0.485436893,1.45631068,0.485436893,2.427184466,XLRN,209.0,0.004784689,0.004784689,0.028708134,0.0,0.014354067,0.014354067,0.009569378,0
"DNIB UNWIND, INC.",9/20/13,193,0.0,1.03626943,1.03626943,1.03626943,BIND,195.0,0.0,0.020512821,0.020512821,0.0,0.030769231,0.005128205,0.020512821,0
"FIREEYE, INC.",9/20/13,130,0.7692307690000001,2.307692308,0.7692307690000001,2.307692308,FEYE,132.0,0.0,0.007575758,0.015151515,0.0,0.015151515,0.007575758,0.015151515,1
ROCKET FUEL INC.,9/20/13,150,0.666666667,4.0,0.666666667,1.333333333,FUEL,152.0,0.0,0.006578947,0.013157895,0.0,0.026315789,0.006578947,0.013157895,1
"CLUBCORP HOLDINGS, INC.",9/20/13,163,0.0,3.067484663,0.0,0.0,MYCC,163.0,0.030674847,0.0,0.012269939,0.012269939,0.030674847,0.0,0.0,0
EVOKE PHARMA INC,9/25/13,243,0.411522634,1.646090535,0.411522634,0.411522634,EVOK,245.0,0.0,0.008163265,0.028571429,0.004081633,0.024489796,0.008163265,0.024489796,0
"FOUNDATION MEDICINE, INC.",9/25/13,293,0.34129692799999994,1.365187713,1.365187713,5.802047782000001,FMI,297.0,0.003367003,0.013468013,0.033670034,0.0,0.02020202,0.016835017,0.013468013,0
"IVERIC BIO, INC.",9/25/13,387,0.516795866,0.775193798,0.0,2.067183463,OPHT,388.0,0.007731959,0.012886598,0.030927835,0.012886598,0.018041237,0.012886598,0.010309278,0
"APPLIED OPTOELECTRONICS, INC.",9/26/13,194,1.5463917530000002,3.608247423,0.515463918,3.608247423,AAOI,197.0,0.0,0.010152284,0.035532995,0.0,0.030456853,0.025380711,0.010152284,0
COVISINT CORP,9/26/13,204,2.450980392,2.450980392,0.980392157,1.960784314,COVS,207.0,0.0,0.004830918,0.028985507,0.0,0.028985507,0.004830918,0.019323671,0
MONTAGE TECHNOLOGY GROUP LTD,9/26/13,289,0.692041522,2.76816609,0.692041522,2.076124567,MONT,296.0,0.006756757,0.016891892,0.006756757,0.006756757,0.023648649,0.006756757,0.016891892,0
PATTERN ENERGY GROUP INC.,9/27/13,320,0.0,3.75,0.0,1.25,PEGI,321.0,0.003115265,0.00623053,0.018691589,0.0,0.037383178,0.003115265,0.0,0
"PREMIER, INC.",9/27/13,159,2.51572327,2.51572327,0.0,0.0,PINC,160.0,0.0,0.05,0.025,0.0,0.025,0.00625,0.0,0
"RINGCENTRAL, INC.",9/27/13,274,0.729927007,4.01459854,1.094890511,2.554744526,RNG,276.0,0.003623188,0.003623188,0.02173913,0.007246376999999998,0.018115942,0.010869565,0.007246376999999998,1
VIOLIN MEMORY INC,9/27/13,227,0.881057269,3.524229075,0.881057269,2.202643172,VMEM,230.0,0.004347826,0.0,0.013043478,0.0,0.026086957,0.013043478,0.017391304,0
ENZYMOTEC LTD.,9/30/13,165,0.0,2.424242424,1.212121212,1.818181818,ENZY,166.0,0.006024096,0.018072289,0.018072289,0.0,0.024096386,0.012048193,0.018072289,0
FATE THERAPEUTICS INC,10/1/13,202,0.0,1.485148515,0.99009901,2.475247525,FATE,205.0,0.004878049000000001,0.009756098,0.029268293,0.0,0.014634146,0.014634146,0.009756098,0
"BURLINGTON STORES, INC.",10/3/13,114,0.0,0.8771929820000001,0.0,0.0,BURL,114.0,0.00877193,0.0,0.052631579000000005,0.0,0.01754386,0.00877193,0.01754386,0
"EMPIRE STATE REALTY TRUST, INC.",10/3/13,500,0.2,4.4,1.6,1.2,ESRT,502.0,0.001992032,0.0,0.015936255,0.001992032,0.015936255,0.003984064,0.0,0
"RE/MAX HOLDINGS, INC.",10/3/13,282,1.063829787,1.773049645,0.0,0.0,RMAX,282.0,0.003546099,0.003546099,0.017730496000000002,0.0,0.031914894,0.0,0.0,0
CHERRY HILL MORTGAGE INVESTMENT CORP,10/4/13,399,2.005012531,4.260651629,0.501253133,0.0,CHMI,401.0,0.002493766,0.012468828,0.014962594,0.002493766,0.027431421,0.007481297,0.004987531,0
POTBELLY CORP,10/4/13,128,0.0,3.125,0.78125,1.5625,PBPB,129.0,0.007751938000000002,0.007751938000000002,0.031007752000000006,0.0,0.031007752000000006,0.007751938000000002,0.007751938000000002,0
OCI PARTNERS LP,10/7/13,279,0.0,7.885304659,0.0,0.358422939,OCIP,280.0,0.003571429,0.003571429,0.025,0.0,0.017857143,0.0,0.003571429,0
LDR HOLDING CORP,10/9/13,249,0.803212851,3.2128514060000004,0.803212851,3.614457831,LDRH,251.0,0.011952191,0.011952191,0.039840637000000005,0.0,0.023904382,0.003984064,0.011952191,0
ANTERO RESOURCES CORP,10/10/13,176,0.0,3.977272727,0.0,3.409090909,AR,176.0,0.0,0.0,0.022727273,0.0,0.022727273,0.011363636000000002,0.0,0
"QTS REALTY TRUST, INC.",10/10/13,242,0.41322314,5.371900826,1.239669421,6.198347107000001,QTS,242.0,0.004132231,0.0,0.024793388,0.004132231,0.024793388,0.008264463,0.008264463,0
"SFX ENTERTAINMENT, INC",10/10/13,152,3.947368421,1.973684211,0.0,1.315789474,SFXE,155.0,0.0,0.006451613,0.019354839,0.0,0.012903226,0.006451613,0.0,0
STONEGATE MORTGAGE CORP,10/10/13,83,2.4096385540000003,4.8192771080000005,0.0,1.204819277,SGM,83.0,0.0,0.0,0.024096386,0.0,0.024096386,0.012048193,0.012048193,0
"WESTERN REFINING LOGISTICS, LP",10/10/13,168,0.0,4.166666667,0.595238095,1.19047619,WNRL,170.0,0.0,0.0,0.011764706000000002,0.0,0.052941176,0.0,0.005882353000000001,0
MACROGENICS INC,10/11/13,260,0.0,1.923076923,1.153846154,1.923076923,MGNX,264.0,0.0,0.015151515,0.041666667,0.007575758,0.026515152,0.007575758,0.007575758,0
PLAINS GP HOLDINGS LP,10/16/13,106,1.886792453,0.943396226,0.0,0.0,PAGP,106.0,0.009433962,0.0,0.009433962,0.009433962,0.028301887,0.0,0.0,0
VEEVA SYSTEMS INC,10/16/13,169,1.183431953,2.366863905,0.591715976,0.591715976,VEEV,170.0,0.0,0.005882353000000001,0.023529412000000003,0.0,0.035294118,0.005882353000000001,0.017647059,1
"ABENGOA, S.A.",10/17/13,319,0.313479624,5.956112853,0.0,1.567398119,ABGB,319.0,0.0,0.009404389,0.009404389,0.0,0.015673981,0.003134796,0.0,0
"ONEMAIN HOLDINGS, INC.",10/17/13,96,3.125,6.25,0.0,0.0,LEAF,97.0,0.010309278,0.020618557,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0
VOXELJET AG,10/18/13,173,0.5780346820000001,0.5780346820000001,0.5780346820000001,0.5780346820000001,VJET,174.0,0.011494253,0.0,0.040229885,0.0,0.034482759,0.011494253,0.0,0
"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",10/25/13,173,2.3121387280000003,4.624277457,0.0,4.046242775,EIGI,174.0,0.017241378999999998,0.017241378999999998,0.028735632,0.005747126,0.017241378999999998,0.017241378999999998,0.011494253,1
"STG GROUP, INC.",10/25/13,1147,0.174367916,4.446381866,0.087183958,0.348735833,GDEF,1159.0,0.017256255,0.003451251,0.00949094,0.00949094,0.028472821,0.008628128,0.006039689,0
AERIE PHARMACEUTICALS INC,10/28/13,166,0.602409639,3.012048193,0.0,3.012048193,AERI,167.0,0.005988024000000001,0.005988024000000001,0.035928144,0.0,0.023952096000000003,0.005988024000000001,0.011976048,0
"COMMSCOPE HOLDING COMPANY, INC.",10/28/13,134,0.0,1.492537313,0.0,0.0,COMM,134.0,0.02238806,0.0,0.014925373,0.0,0.014925373,0.007462687,0.0,0
SPRAGUE RESOURCES LP,10/28/13,342,0.29239766100000003,7.01754386,0.0,3.50877193,SRLP,354.0,0.0028248590000000003,0.0,0.014124294,0.005649718000000001,0.031073446,0.005649718000000001,0.005649718000000001,0
QUARTET MERGER CORP.,10/29/13,1299,0.153964588,3.079291763,0.076982294,0.307929176,QTETU,1309.0,0.0076394190000000015,0.003055768,0.010695187,0.009167303,0.022918258,0.012987013,0.009931245,0
CRITEO S.A.,10/30/13,148,1.351351351,2.027027027,2.027027027,3.3783783780000003,CRTO,153.0,0.0,0.006535948000000001,0.019607843,0.0,0.019607843,0.013071895,0.006535948000000001,0
"SURGICAL CARE AFFILIATES, INC.",10/30/13,231,0.0,3.896103896,0.0,0.0,SCAI,231.0,0.004329004,0.0,0.021645022000000003,0.004329004,0.025974026,0.004329004,0.0,0
"VERACYTE, INC.",10/30/13,462,1.082251082,0.432900433,1.948051948,3.03030303,VCYT,472.0,0.023305085,0.004237288,0.016949153,0.008474576,0.014830508,0.012711864,0.021186441,0
BRIXMOR PROPERTY GROUP INC.,10/31/13,186,0.0,5.913978495,1.612903226,2.150537634,BRX,186.0,0.0,0.0,0.021505376,0.005376344,0.048387097,0.0,0.0,0
"MARCUS & MILLICHAP, INC.",10/31/13,82,1.219512195,4.87804878,0.0,2.43902439,MMI,84.0,0.0,0.0,0.023809524,0.0,0.023809524,0.0,0.0,0
58.COM INC.,10/31/13,209,0.956937799,2.392344498,0.0,1.435406699,WUBA,210.0,0.004761905,0.014285714,0.019047619,0.00952381,0.019047619,0.014285714,0.019047619,1
ESSENT GROUP LTD.,11/1/13,69,0.0,0.0,1.4492753619999998,0.0,ESNT,69.0,0.0,0.0,0.014492753999999997,0.0,0.028985507,0.014492753999999997,0.0,0
QUNAR CAYMAN ISLANDS LTD.,11/1/13,242,1.239669421,3.719008264,0.0,1.652892562,QUNR,243.0,0.004115226,0.008230453,0.016460905,0.008230453,0.024691358,0.008230453,0.004115226,1
"CONTAINER STORE GROUP, INC.",11/1/13,232,0.0,4.74137931,0.0,2.586206897,TCS,232.0,0.034482759,0.0,0.004310345,0.004310345,0.017241378999999998,0.0,0.0,0
BLUE CAPITAL REINSURANCE HOLDINGS LTD.,11/6/13,210,0.0,3.333333333,0.0,0.0,BCRH,210.0,0.0,0.028571429,0.00952381,0.0,0.033333333,0.0,0.0,0
BARRACUDA NETWORKS INC,11/6/13,206,0.970873786,2.912621359,0.485436893,2.912621359,CUDA,209.0,0.0,0.014354067,0.014354067,0.0,0.009569378,0.004784689,0.009569378,0
ZENITH ENERGY LOGISTICS PARTNERS LP,11/7/13,151,0.662251656,4.635761589,0.0,5.298013245,ARCX,151.0,0.026490066,0.0,0.026490066,0.026490066,0.026490066,0.006622517,0.0,0
AVIANCA HOLDINGS S.A.,11/7/13,70,1.428571429,1.428571429,0.0,0.0,AVH,70.0,0.0,0.014285714,0.014285714,0.0,0.028571429,0.014285714,0.0,0
KARYOPHARM THERAPEUTICS INC.,11/7/13,199,0.0,2.010050251,0.0,0.502512563,KPTI,200.0,0.005,0.01,0.045,0.005,0.015,0.015,0.005,0
MAVENIR SYSTEMS INC,11/7/13,156,0.641025641,3.205128205,1.923076923,1.923076923,MVNR,158.0,0.006329114,0.006329114,0.025316456,0.0,0.03164557,0.006329114,0.018987342,0
"NORCRAFT COMPANIES, INC.",11/7/13,173,0.5780346820000001,4.624277457,0.0,2.89017341,NCFT,173.0,0.023121387,0.0,0.011560694,0.005780347,0.01734104,0.005780347,0.0,0
"TWITTER, INC.",11/7/13,268,0.746268657,1.865671642,0.373134328,1.492537313,TWTR,272.0,0.0,0.022058824,0.033088235,0.022058824,0.011029412,0.018382353,0.025735294,1
WIX.COM LTD.,11/7/13,124,2.419354839,2.419354839,1.612903226,0.0,WIX,126.0,0.007936508,0.0,0.015873016,0.0,0.023809524,0.007936508,0.007936508,1
"LGI HOMES, INC.",11/8/13,74,2.702702703,4.054054054,1.351351351,1.351351351,LGIH,76.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.0,0
"MIDCOAST ENERGY PARTNERS, L.P.",11/8/13,193,0.0,3.626943005,0.0,2.590673575,MEP,194.0,0.005154639,0.0,0.020618557,0.0,0.036082474,0.0,0.005154639,0
"NMI HOLDINGS, INC.",11/8/13,89,0.0,2.247191011,0.0,0.0,NMIH,90.0,0.0,0.011111111000000002,0.022222222000000003,0.011111111000000002,0.033333333,0.0,0.011111111000000002,0
"CHEGG, INC",11/13/13,285,0.701754386,2.807017544,0.701754386,2.807017544,CHGG,287.0,0.0,0.013937282,0.017421603,0.0,0.027874564,0.003484321,0.020905923,1
J.G. WENTWORTH CO,11/13/13,155,0.0,7.741935484,0.0,0.64516129,JGW,155.0,0.012903226,0.0,0.012903226,0.012903226,0.038709677000000005,0.006451613,0.0,0
"ESH HOSPITALITY, INC.",11/13/13,345,0.0,7.826086957,0.0,0.0,STAY,345.0,0.0,0.002898551,0.04057971,0.0,0.031884058,0.0,0.0,0
DYNAGAS LNG PARTNERS LP,11/14/13,181,0.5524861879999999,5.524861877999999,0.5524861879999999,2.762430939,DLNG,182.0,0.005494505,0.0,0.043956044000000014,0.0,0.021978022000000003,0.0,0.0,0
EROS INTERNATIONAL PLC,11/14/13,65,1.5384615380000002,0.0,0.0,0.0,EROS,65.0,0.0,0.015384615,0.061538462,0.0,0.015384615,0.0,0.0,0
HOUGHTON MIFFLIN HARCOURT CO,11/14/13,39,0.0,2.564102564,0.0,0.0,HMHC,39.0,0.0,0.0,0.0,0.0,0.051282051,0.0,0.0,0
"DEL TACO RESTAURANTS, INC.",11/14/13,1234,0.24311183100000006,3.079416532,0.0,0.324149109,LEVYU,1239.0,0.01614205,0.002421308,0.011299435,0.013720743,0.016949153,0.016949153,0.01291364,0
TANDEM DIABETES CARE INC,11/14/13,179,0.0,1.117318436,0.558659218,1.675977654,TNDM,181.0,0.0,0.0,0.027624309,0.0,0.038674033,0.0,0.016574586000000002,0
RELYPSA INC,11/15/13,172,0.0,2.325581395,0.0,0.581395349,RLYP,173.0,0.023121387,0.0,0.046242775,0.005780347,0.023121387,0.005780347,0.005780347,0
"ZULILY, INC.",11/15/13,154,1.298701299,1.948051948,0.649350649,0.649350649,ZU,155.0,0.0,0.0,0.019354839,0.0,0.032258065,0.006451613,0.019354839,1
NAVIGATOR HOLDINGS LTD.,11/21/13,99,0.0,7.070707071,0.0,1.01010101,NVGS,99.0,0.0,0.01010101,0.03030303,0.0,0.02020202,0.01010101,0.03030303,0
EVOGENE LTD.,11/22/13,294,0.680272109,2.380952381,1.020408163,2.040816327,EVGN,296.0,0.003378378,0.006756757,0.016891892,0.0,0.016891892,0.003378378,0.0,0
SUNGY MOBILE LTD,11/22/13,256,0.390625,3.125,1.171875,1.171875,GOMO,259.0,0.003861004,0.023166023,0.011583012,0.011583012,0.015444015,0.011583012,0.015444015,0
VINCE HOLDING CORP.,11/22/13,992,0.201612903,6.9556451610000005,0.100806452,1.008064516,VNCE,994.0,0.02917505,0.002012072,0.003018109,0.014084507,0.031187123,0.003018109,0.017102616,0
500.COM LTD,11/22/13,275,0.363636364,3.272727273,0.727272727,0.363636364,WBAI,278.0,0.010791367,0.014388489,0.017985611999999998,0.007194245,0.010791367,0.021582734,0.007194245,1
IDEAL POWER INC.,11/25/13,291,0.343642612,0.687285223,1.718213058,2.7491408930000003,IPWR,295.0,0.003389831,0.016949153,0.037288136,0.006779661,0.037288136,0.013559322,0.003389831,0
IDEAL POWER INC.,11/25/13,291,0.343642612,0.687285223,1.718213058,2.7491408930000003,IPWR,295.0,0.003389831,0.016949153,0.037288136,0.006779661,0.037288136,0.013559322,0.003389831,0
OXFORD IMMUNOTEC GLOBAL PLC,11/25/13,197,0.507614213,6.5989847720000006,0.507614213,3.045685279,OXFD,200.0,0.01,0.015,0.035,0.0,0.02,0.01,0.01,0
XENCOR INC,12/3/13,267,0.374531835,0.374531835,0.74906367,2.247191011,XNCR,268.0,0.0,0.007462687,0.037313433,0.007462687,0.026119403,0.003731343,0.018656716,0
KOFAX LTD,12/5/13,104,0.0,0.961538462,0.0,0.961538462,KFX,104.0,0.009615385,0.0,0.028846154,0.0,0.019230769,0.019230769,0.0,0
AUTOHOME INC.,12/11/13,250,0.0,4.8,0.4,1.6,ATHM,252.0,0.003968254,0.015873016,0.023809524,0.007936508,0.011904762,0.011904762,0.015873016,1
VALERO ENERGY PARTNERS LP,12/11/13,215,3.720930233,2.790697674,0.930232558,2.325581395,VLP,216.0,0.0,0.009259259,0.027777778,0.0,0.027777778,0.018518519,0.00462963,0
ARAMARK,12/12/13,214,0.0,7.943925234,0.0,3.271028037,ARMK,214.0,0.0,0.0046728970000000005,0.018691589,0.0,0.014018692,0.0046728970000000005,0.009345794,0
"CATCHMARK TIMBER TRUST, INC.",12/12/13,211,0.0,5.213270142,0.0,0.0,CTT,211.0,0.014218008999999997,0.0,0.037914692,0.0,0.018957346,0.009478673,0.004739335999999999,0
"KINDRED BIOSCIENCES, INC.",12/12/13,168,1.19047619,2.976190476,0.595238095,2.380952381,KIN,171.0,0.0,0.005847953,0.01754386,0.0,0.01754386,0.011695906,0.005847953,0
TETRALOGIC PHARMACEUTICALS CORP,12/12/13,158,0.0,1.898734177,0.0,0.0,TLOG,159.0,0.0,0.012578616,0.050314465,0.0,0.044025157,0.006289308,0.0,0
FIDELITY & GUARANTY LIFE,12/13/13,69,0.0,2.898550725,1.4492753619999998,0.0,FGL,70.0,0.0,0.0,0.014285714,0.0,0.028571429,0.0,0.0,0
HILTON WORLDWIDE HOLDINGS INC.,12/13/13,265,0.0,7.169811321,0.0,0.754716981,HLT,265.0,0.0,0.00754717,0.00754717,0.003773585,0.026415094,0.0,0.0,0
NIMBLE STORAGE INC,12/13/13,120,1.666666667,3.333333333,0.0,1.666666667,NMBL,122.0,0.0,0.0,0.016393443,0.0,0.016393443,0.008196721,0.016393443,0
SCORPIO BULKERS INC.,12/13/13,83,0.0,1.204819277,0.0,3.614457831,SALT,84.0,0.0,0.0,0.023809524,0.011904762,0.023809524,0.011904762,0.023809524,0
"CHENIERE ENERGY PARTNERS LP HOLDINGS, LLC",12/16/13,110,0.0,5.454545455,0.0,0.0,CQH,110.0,0.0,0.0,0.036363636,0.0,0.036363636,0.0,0.0,0
"AMC ENTERTAINMENT HOLDINGS, INC.",12/19/13,82,0.0,4.87804878,0.0,1.219512195,AMC,83.0,0.0,0.0,0.036144578,0.0,0.036144578,0.024096386,0.0,0
ABILITY INC,12/19/13,1255,0.15936255,3.1075697210000004,0.079681275,0.3187251,CAMBU,1265.0,0.007905138,0.002371542,0.01027668,0.011067194,0.022924901,0.012648221,0.01027668,0
GLYCOMIMETICS INC,1/10/14,175,0.0,1.714285714,1.142857143,1.142857143,GLYC,177.0,0.005649718000000001,0.011299435,0.033898305,0.0,0.028248588,0.016949153,0.016949153,0
"RETROPHIN, INC.",1/13/14,328,0.609756098,1.829268293,0.304878049,1.219512195,RTRX,329.0,0.0,0.009118541,0.039513678,0.006079027,0.024316109,0.006079027,0.012158055,0
"CYPRESS ENERGY PARTNERS, L.P.",1/15/14,158,0.0,3.164556962,0.0,0.632911392,CELP,159.0,0.0,0.0,0.025157233,0.0,0.031446541,0.0,0.0,0
BLUE BIRD CORP,1/17/14,1239,0.242130751,2.905569007,0.0,0.322841001,HCACU,1243.0,0.017699115,0.005631537,0.012872084,0.012872084,0.01689461,0.016090105,0.013676589,0
"RSP PERMIAN, INC.",1/17/14,266,0.7518796990000001,5.263157895,0.0,3.383458647,RSPP,266.0,0.003759398,0.003759398,0.018796992,0.0,0.015037594,0.003759398,0.0,0
EP ENERGY CORP,1/21/14,282,0.354609929,2.836879433,0.0,2.482269504,EPE,283.0,0.017667845,0.0,0.017667845,0.0070671380000000015,0.010600707,0.010600707,0.0,0
CHC GROUP LTD.,1/21/14,161,0.0,2.48447205,0.0,3.726708075,HELI,161.0,0.00621118,0.0,0.01863354,0.0,0.00621118,0.00621118,0.0,0
"BG STAFFING, INC.",1/22/14,28,0.0,7.142857143,0.0,0.0,BGSF,28.0,0.0,0.0,0.035714286,0.0,0.071428571,0.0,0.0,0
"AKERS BIOSCIENCES, INC.",1/23/14,123,1.62601626,3.25203252,0.0,2.43902439,AKER,125.0,0.0,0.0,0.016,0.0,0.024,0.008,0.008,0
CARE.COM INC,1/24/14,53,1.886792453,3.773584906,0.0,0.0,CRCM,54.0,0.0,0.0,0.055555556,0.0,0.037037037,0.0,0.0,0
SANTANDER CONSUMER USA HOLDINGS INC.,1/24/14,9,0.0,0.0,0.0,0.0,SC,9.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0
"EQT RE, LLC",1/27/14,315,0.0,2.53968254,0.0,3.174603175,RICE,315.0,0.012698413,0.0,0.012698413,0.003174603,0.015873016,0.006349206,0.0,0
"EIGER BIOPHARMACEUTICALS, INC.",1/30/14,330,0.303030303,1.212121212,0.606060606,1.212121212,CLDN,332.0,0.006024096,0.015060241,0.042168675,0.003012048,0.030120482,0.006024096,0.018072289,0
DICERNA PHARMACEUTICALS INC,1/30/14,248,0.403225806,1.612903226,0.403225806,2.419354839,DRNA,250.0,0.008,0.016,0.032,0.0,0.012,0.024,0.008,0
NORTH ATLANTIC DRILLING LTD.,1/30/14,112,0.0,1.785714286,0.0,0.0,NADL,113.0,0.0,0.008849558,0.079646018,0.0,0.017699115,0.0,0.008849558,0
