Name,Filing Date,Word Length,c1,c2,c3,c4
LOGILITY INC,10/7/97,106,1.886792453,1.886792453,0.943396226,0.943396226
SYNAGEVA BIOPHARMA CORP,10/7/97,244,0.409836066,1.639344262,0.819672131,3.278688525
"IDENTIV, INC.",10/7/97,124,0.806451613,4.032258065,0,1.612903226
RENEX CORP,10/9/97,371,1.347708895,4.043126685,0.539083558,2.156334232
AMERICAN ITALIAN PASTA CO,10/9/97,63,0,3.174603175,0,4.761904762
STARTEC GLOBAL COMMUNICATIONS CORP,10/10/97,109,3.669724771,3.669724771,0,0.917431193
"A.C. MOORE ARTS & CRAFTS, INC.",10/9/97,201,0,10.44776119,0,4.47761194
NATIONAL RESEARCH CORP,10/10/97,132,1.515151515,1.515151515,0,0.757575758
KOFAX IMAGE PRODUCTS INC,10/10/97,163,1.840490798,3.680981595,0.613496933,3.067484663
INTELLIGENT POLYMERS LTD,10/10/97,506,0,1.185770751,0,4.150197628
STONERIDGE INC,10/10/97,120,2.5,3.333333333,0,3.333333333
INTERCORP EXCELLE INC,10/10/97,445,1.348314607,6.06741573,0.224719101,1.348314607
U S A FLORAL PRODUCTS INC,10/14/97,215,0,3.720930233,0,0
TRACK N TRAIL INC,10/15/97,187,1.069518717,5.882352941,0,1.069518717
WESTOWER CORP,10/20/97,133,1.503759398,5.263157895,0,1.503759398
C H ROBINSON WORLDWIDE INC,10/15/97,9,0,0,0,0
BLACKOUT MEDIA CORP.,10/15/97,422,0.947867299,3.317535545,0,1.184834123
CONCORD COMMUNICATIONS INC,10/16/97,130,1.538461538,1.538461538,0.769230769,0.769230769
VLPS LIGHTING SERVICES INTERNATIONAL INC,10/16/97,365,0.547945205,2.739726027,0,2.465753425
MAC-GRAY CORP,10/17/97,208,1.923076923,5.288461538,0,3.365384615
N2K INC,10/17/97,304,1.644736842,3.289473684,0,0.986842105
NEUTRAL POSTURE ERGONOMICS INC,10/21/97,171,0,3.50877193,0,4.093567251
ROCK OF AGES CORP,10/21/97,264,4.545454545,7.575757576,0,1.515151515
PETROGLYPH ENERGY INC,10/22/97,110,0,4.545454545,0,0.909090909
SUCCESS BANCSHARES INC,9/26/97,240,0.833333333,1.666666667,0.833333333,0.416666667
TOYMAX INTERNATIONAL INC,10/21/97,361,1.108033241,3.324099723,0,1.662049861
WHITE CAP INDUSTRIES INC,10/23/97,261,0,3.831417625,0,0
AMERIPATH INC,10/22/97,353,0.849858357,7.082152975,0,2.549575071
OAO TECHNOLOGY SOLUTIONS INC,10/22/97,262,1.526717557,2.290076336,0.763358779,1.145038168
MEDIABAY INC,10/23/97,494,1.417004049,3.643724696,0,0.20242915
INTERNATIONAL MANUFACTURING SERVICES INC,10/22/97,156,0.641025641,2.564102564,0,1.923076923
DRIL-QUIP INC,10/23/97,295,0,7.118644068,0,7.118644068
INNOVATIVE VALVE TECHNOLOGIES INC,10/24/97,188,0.531914894,7.978723404,0,0
ITC DELTACOM INC,10/24/97,159,1.886792453,1.886792453,1.257861635,2.51572327
MERCANTILE BANK CORP,10/24/97,209,0.4784689,6.698564593,0,0.956937799
OUTSOURCE INTERNATIONAL INC,10/27/97,335,1.194029851,2.089552239,0.298507463,1.791044776
PAULA FINANCIAL,10/28/97,133,0,5.263157895,0,0
PRIORITY HEALTHCARE CORP,10/24/97,132,1.515151515,5.303030303,0,0
TROPICAL SPORTSWEAR INTERNATIONAL CORP,10/29/97,120,0,2.5,0.833333333,2.5
ZYMETX INC,10/30/97,180,1.111111111,4.444444444,2.777777778,3.333333333
MMC NETWORKS INC,10/29/97,124,3.225806452,2.419354839,0.806451613,1.612903226
ABOVENET INC,10/29/97,151,1.324503311,5.960264901,0,1.986754967
"HEDGEPATH PHARMACEUTICALS, INC.",10/21/97,125,0,2.4,0,5.6
BERINGER WINE ESTATES HOLDINGS INC,10/29/97,151,0,3.973509934,0,0
CASELLA WASTE SYSTEMS INC,10/30/97,216,1.388888889,2.314814815,0.462962963,1.388888889
FAROUDJA INC,10/30/97,125,3.2,2.4,0.8,2.4
GROUP 1 AUTOMOTIVE INC,10/30/97,198,3.03030303,5.050505051,0,1.515151515
UBICS INC,10/31/97,248,0,2.016129032,0.403225806,2.016129032
TRANSCOASTAL MARINE SERVICES INC,10/30/97,178,1.123595506,6.741573034,0,0
PERICOM SEMICONDUCTOR CORP,11/4/97,125,2.4,1.6,1.6,1.6
CAPITAL SENIOR LIVING CORP,10/31/97,199,0,8.040201005,0,1.507537688
COMPASS PLASTICS & TECHNOLOGIES INC,9/4/97,384,0,3.385416667,0,7.8125
TRIPATH IMAGING INC,9/5/97,246,0.81300813,2.43902439,0.406504065,4.06504065
SIGA TECHNOLOGIES INC,9/10/97,264,0,2.272727273,1.515151515,0
SIGNATURE EYEWEAR INC,9/12/97,205,0.487804878,5.365853659,0.487804878,0.975609756
CASTLE DENTAL CENTERS INC,9/15/97,482,1.452282158,3.941908714,0,1.452282158
SPECTRUMEDIX CORP,9/17/97,238,0,5.882352941,0.840336134,1.680672269
NEWCOM INC,9/17/97,324,0.308641975,2.160493827,0,1.851851852
"URIGEN PHARMACEUTICALS, INC.",9/16/97,167,0,2.395209581,1.19760479,3.592814371
DOT HILL SYSTEMS CORP,9/17/97,133,0,0.751879699,0.751879699,1.503759398
PC UNIVERSE INC,9/22/97,389,0.771208226,5.912596401,0.771208226,2.570694087
FARO TECHNOLOGIES INC,9/18/97,211,0.947867299,3.791469194,0.473933649,2.843601896
CITIZENS BANCORP,8/11/97,317,0.315457413,5.678233438,0,0
SECURITY CAPITAL GROUP INC/,9/19/97,134,0.746268657,2.23880597,0,0
SQUARE CHAIN CORP.,9/22/97,479,0.417536534,4.384133612,0,0.417536534
PROBUSINESS SERVICES INC,9/19/97,203,0.985221675,4.926108374,0,0.492610837
UNIFAB INTERNATIONAL INC,9/19/97,280,0.357142857,1.785714286,0.357142857,2.857142857
"CHILDRENS PLACE, INC.",9/22/97,138,0,2.898550725,0,1.449275362
IL FORNAIO AMERICA CORP,9/22/97,61,0,1.639344262,0,0
INTERNATIONAL TOTAL SERVICES INC,9/19/97,151,3.311258278,4.635761589,1.986754967,0
FIRST INTERNATIONAL BANCORP INC,9/23/97,94,0,2.127659574,0,3.191489362
ISONICS CORP,9/23/97,195,0.512820513,2.051282051,1.025641026,4.102564103
"AMMO, INC.",9/24/97,164,0,7.926829268,0,0.609756098
INDUSTRIAL DISTRIBUTION GROUP INC,9/24/97,220,2.272727273,5.909090909,0.454545455,0
EDWARDS J D & CO,9/24/97,116,2.586206897,2.586206897,0.862068966,0.862068966
EDUTREK INT INC,9/24/97,257,0.389105058,7.392996109,0.389105058,0
BORON LEPORE & ASSOCIATES INC,9/24/97,223,0.448430493,3.587443946,0,3.139013453
AMEN PROPERTIES INC,9/25/97,699,0.858369099,2.43204578,0.143061516,2.00286123
AVIS GROUP HOLDINGS INC,9/25/97,133,5.263157895,3.007518797,0,2.255639098
RENAISSANCE LEARNING INC,9/25/97,177,0.564971751,3.95480226,0,1.129943503
ASIA ELECTRONICS HOLDING CO INC,9/25/97,319,1.880877743,1.567398119,0.626959248,4.07523511
BRIDGESTREET ACCOMMODATIONS INC,9/25/97,303,1.320132013,5.280528053,0,1.320132013
STAR BUFFET INC,9/25/97,221,4.977375566,5.429864253,0,1.357466063
PERVASIVE SOFTWARE INC,9/26/97,122,1.639344262,1.639344262,0.819672131,1.639344262
"WALKING CO HOLDINGS, INC.",9/26/97,130,0,4.615384615,0,0.769230769
NETWORK SOLUTIONS INC /DE/,9/26/97,193,1.03626943,2.590673575,0.518134715,2.07253886
PRIME BANCSHARES INC /TX/,9/26/97,233,0.429184549,0.858369099,0.429184549,0
OHIO STATE FINANCIAL SERVICES INC,8/27/97,215,0.465116279,3.720930233,0,0.465116279
NEXTLINK COMMUNICATIONS INC /DE/,9/29/97,185,1.081081081,4.324324324,0,1.081081081
BRYN RESOURCES INC,10/1/97,432,0,2.083333333,0.231481481,0.462962963
BEST SOFTWARE INC,9/30/97,112,3.571428571,4.464285714,0,1.785714286
CONTINENTAL NATURAL GAS INC,8/4/97,163,0,4.90797546,0,0
CONCENTRIC NETWORK CORP,8/1/97,213,0.938967136,4.225352113,0,1.408450704
OCULAR SCIENCES INC /DE/,8/6/97,212,0.471698113,6.603773585,0,1.41509434
HALL KINION & ASSOCIATES INC,8/5/97,149,2.013422819,9.395973154,0,1.342281879
FINE AIR SERVICES INC,8/6/97,188,2.659574468,4.255319149,0,0
EAGLE GEOPHYSICAL INC,8/6/97,554,1.263537906,5.59566787,0.180505415,1.805054152
CARRIZO OIL & GAS INC,8/6/97,107,1.869158879,3.738317757,1.869158879,1.869158879
QAD INC,8/6/97,191,2.094240838,4.188481675,0.523560209,2.094240838
PROGENITOR INC,8/8/97,433,0.923787529,1.385681293,0.692840647,3.233256351
PEGASUS SOLUTIONS INC,8/7/97,181,0,4.972375691,1.104972376,1.104972376
HELIOS & MATHESON ANALYTICS INC.,8/11/97,371,0.808625337,2.964959569,0.269541779,1.886792453
OMTOOL LTD,8/8/97,137,1.459854015,2.919708029,1.459854015,2.189781022
INNOVA CORPORATION,8/11/97,183,0.546448087,5.464480874,1.092896175,1.639344262
"ARCA BIOPHARMA, INC.",8/11/97,205,0,1.951219512,0.487804878,3.902439024
GLOBECOMM SYSTEMS INC,8/8/97,109,0.917431193,4.587155963,1.834862385,1.834862385
FINE COM INTERNATIONAL CORP /WA/,8/12/97,436,0.458715596,1.605504587,0.688073394,4.816513761
COMPUTER MOTION INC,8/14/97,227,1.321585903,1.762114537,0.881057269,3.083700441
SYNTEL INC,8/12/97,143,4.895104895,2.097902098,0,0
"CLARIENT, INC",8/13/97,210,0.476190476,1.904761905,0.476190476,0.476190476
TRAVELBYUS INC,8/14/97,10,0,0,0,0
CORPORATEFAMILY SOLUTIONS INC,8/13/97,129,3.100775194,5.426356589,0,1.550387597
"WHEAT SHEAF BRANDS, INC.",8/15/97,251,1.195219124,3.187250996,0,1.195219124
ON STAGE ENTERTAINMENT INC,8/14/97,588,0,2.891156463,0,1.700680272
INTERNATIONAL ISOTOPES INC,8/14/97,635,0.157480315,3.779527559,0.157480315,1.417322835
STERIGENICS INTERNATIONAL INC,8/15/97,136,2.205882353,2.941176471,0,3.676470588
TRENDWEST RESORTS INC,8/15/97,125,2.4,5.6,0.8,0
LEUKOSITE INC,8/15/97,297,1.01010101,1.01010101,1.01010101,2.356902357
AEHR TEST SYSTEMS,8/15/97,159,1.886792453,2.51572327,0,3.773584906
VISION TWENTY ONE INC,8/19/97,218,2.752293578,2.293577982,0,0.458715596
CLEARVIEW CINEMA GROUP INC,8/20/97,335,1.194029851,7.164179104,0,2.686567164
U S LIQUIDS INC,8/20/97,186,1.075268817,4.301075269,0,0.537634409
CTB INTERNATIONAL CORP,8/22/97,254,0.787401575,6.692913386,0,0
ORTHALLIANCE INC,8/22/97,240,0.833333333,4.583333333,0,0.833333333
INSPIRE INSURANCE SOLUTIONS INC,8/27/97,259,1.544401544,3.088803089,0.386100386,4.633204633
EXECUSTAY CORP,8/27/97,236,1.694915254,4.237288136,0,0
AUTHENTIC SPECIALTY FOODS INC,8/27/97,239,2.510460251,6.276150628,0,3.765690377
"EMERGING ENTERPRISE SOLUTIONS, INC.",8/27/97,347,0,4.899135447,0.288184438,2.017291066
CENTERPOINT CORP,8/27/97,377,0,3.448275862,0,0.795755968
NOTIFY TECHNOLOGY CORP,9/2/97,399,0,2.255639098,0.751879699,1.754385965
FTM MEDIA INC,5/7/97,210,1.428571429,2.857142857,0.476190476,0
IRON MOUNTAIN INC,7/2/97,171,2.923976608,1.754385965,0.584795322,2.339181287
GUIDED THERAPEUTICS INC,7/2/97,161,0,1.242236025,0,3.105590062
DBM GLOBAL INC,7/1/97,109,1.834862385,4.587155963,0.917431193,0
"SIRONA DENTAL SYSTEMS, INC.",7/1/97,208,2.403846154,5.769230769,0.480769231,1.442307692
LAI WORLDWIDE INC,7/2/97,166,1.204819277,6.626506024,0,0.602409639
HESKA CORP,7/1/97,168,1.19047619,0.595238095,1.19047619,3.571428571
EXTERRAN ENERGY CORP.,7/1/97,92,0,5.434782609,0,1.086956522
COMMUNITY FIRST BANKING CO,5/22/97,653,0.45941807,3.675344564,0.306278714,0.612557427
HELIX ENERGY SOLUTIONS GROUP INC,7/2/97,159,0,5.660377358,0,0
FIRSTBANK NW CORP,5/28/97,254,0.393700787,3.937007874,0,1.181102362
8X8 INC /DE/,7/2/97,83,1.204819277,4.819277108,0,3.614457831
CENTENNIAL HEALTHCARE CORP,7/3/97,401,0.249376559,3.241895262,0.498753117,2.244389027
PERITUS SOFTWARE SERVICES INC,7/2/97,140,1.428571429,4.285714286,0.714285714,0.714285714
TRANSCEND THERAPEUTICS INC,7/7/97,240,0.833333333,1.25,0.416666667,2.916666667
MERCATOR SOFTWARE INC,7/2/97,130,2.307692308,4.615384615,0,0.769230769
"IVOW, INC.",7/3/97,156,1.923076923,1.923076923,0.641025641,5.128205128
HAGLER BAILLY INC,7/3/97,299,1.003344482,3.678929766,1.337792642,0
OUTERWALL INC,7/7/97,191,1.047120419,4.188481675,1.047120419,3.664921466
TELESCIENCES INC /DE/,7/8/97,176,2.840909091,3.409090909,0,1.704545455
INX INC,7/8/97,227,0.881057269,3.524229075,0,3.964757709
FIRSTSPARTAN FINANCIAL CORP,6/4/97,441,0.453514739,3.401360544,0,1.360544218
WORLD OF SCIENCE INC,8/27/97,185,0,2.162162162,0,4.324324324
TELEGROUP INC,7/9/97,109,0,3.669724771,0,1.834862385
NATIONWIDE DELIVERY INC.,5/27/97,544,0.367647059,5.514705882,0,0.367647059
HORIZON PHARMACIES INC,7/9/97,244,2.459016393,6.147540984,0,0.819672131
"AMICAS, INC.",7/10/97,346,2.89017341,3.179190751,0,0.867052023
METALS USA INC,7/11/97,187,1.069518717,5.347593583,0,3.20855615
APOLLO INTERNATIONAL OF DELAWARE INC,7/15/97,292,0,1.369863014,0,2.397260274
HOME SECURITY INTERNATIONAL INC,7/16/97,132,0,3.03030303,0,0
CAPITAL BEVERAGE CORP,7/22/97,470,3.617021277,1.914893617,0,2.340425532
JONES LANG LASALLE INC,7/18/97,191,0.523560209,3.141361257,0.523560209,2.617801047
BANK OF THE OZARKS INC,7/17/97,190,0,2.105263158,1.052631579,1.578947368
MONARCH DENTAL CORP,7/18/97,168,1.785714286,5.357142857,0,4.166666667
FOX & HOUND RESTAURANT GROUP,7/18/97,197,1.015228426,5.076142132,1.015228426,2.030456853
CREATIVE HOST SERVICES INC,7/22/97,337,1.78041543,5.044510386,0,1.483679525
FRIEDE GOLDMAN HALTER INC,7/22/97,402,0.995024876,0.995024876,0.248756219,1.990049751
EXCELSIOR HENDERSON MOTORCYCLE MANUFACTURING CO,7/24/97,137,0,2.919708029,0.729927007,1.459854015
JLM INDUSTRIES INC,7/24/97,180,2.222222222,2.777777778,0,1.111111111
TRAVEL SERVICES INTERNATIONAL INC,7/24/97,150,2.666666667,4,0,0
TRAILER BRIDGE INC,7/24/97,159,0,5.660377358,0,3.144654088
SCHEID VINEYARDS INC,7/25/97,189,2.116402116,5.291005291,0,0.529100529
GALILEO INTERNATIONAL INC,7/28/97,115,4.347826087,0.869565217,0,0
CMP MEDIA INC,7/25/97,286,0,2.447552448,0,0
CORSAIR COMMUNICATIONS INC,7/30/97,146,1.369863014,3.424657534,1.369863014,1.369863014
BIORELIANCE CORP,7/29/97,174,2.873563218,1.724137931,0,6.32183908
UPC POLSKA LLC,8/1/97,285,1.403508772,2.105263158,0,1.754385965
NETBANK INC,7/29/97,183,0,3.278688525,0,0.546448087
VESTCOM INTERNATIONAL INC,7/30/97,268,2.23880597,7.089552239,0,1.119402985
ONSTREAM MEDIA CORP,8/1/97,501,0.598802395,2.594810379,0,1.19760479
INFORMATION MGMT AS W/D/B,7/30/97,255,1.176470588,4.705882353,0.392156863,0.392156863
NEW YORKER MARKETING CORP,8/6/97,327,1.22324159,5.198776758,0,1.529051988
PACIFIC SYSTEMS CONTROL TECHNOLOGY INC,7/30/97,321,0,5.295950156,0,0
ULTIMATE SOFTWARE GROUP INC,6/2/98,120,1.666666667,3.333333333,0.833333333,0.833333333
BALANCE BAR CO,6/2/98,107,1.869158879,3.738317757,0.934579439,2.803738318
MARINEMAX INC,6/4/98,206,4.368932039,2.427184466,0,2.912621359
LANDCARE USA INC,6/4/98,154,0.649350649,6.493506494,0,4.545454545
CLEVELAND INDIANS BASEBALL CO INC,6/4/98,98,1.020408163,1.020408163,7.142857143,0
RAINBOW RENTALS INC,6/5/98,138,0,2.898550725,0,2.898550725
SCHOOL SPECIALTY INC,6/10/98,82,1.219512195,4.87804878,0,4.87804878
CONRAD INDUSTRIES INC,6/10/98,275,1.090909091,9.090909091,0,2.545454545
NAVIGANT INTERNATIONAL INC,6/10/98,133,0,7.518796992,0,4.511278195
"FIRST CAPITAL BANCORP, INC.",6/9/98,200,0,3,0,0
MASTER GRAPHICS INC,6/10/98,151,1.986754967,5.298013245,0,0.662251656
INKTOMI CORP,6/10/98,107,0.934579439,1.869158879,0.934579439,0.934579439
INTERCEPT INC,6/10/98,287,1.742160279,6.968641115,0,2.43902439
GERBER CHILDRENSWEAR INC,6/11/98,248,1.209677419,3.629032258,0,0
"PANACOS PHARMACEUTICALS, INC.",6/11/98,212,0.471698113,1.886792453,0.943396226,4.245283019
POINTE FINANCIAL CORP,6/15/98,101,1.98019802,2.97029703,0.99009901,0.99009901
NETGRAVITY INC,6/12/98,223,0.448430493,2.69058296,0.896860987,2.69058296
CLICK2LEARN INC/DE/,6/12/98,166,2.409638554,2.409638554,1.204819277,2.409638554
EUROPEAN MICRO HOLDINGS INC,4/8/98,148,1.351351351,2.702702703,0,1.351351351
HASTINGS ENTERTAINMENT INC,6/12/98,122,0,2.459016393,0.819672131,2.459016393
HLM DESIGN INC,6/16/98,262,0,5.34351145,0,0
SHOWPOWER INC,6/16/98,179,0.558659218,5.027932961,0,1.117318436
BEYOND COM CORP,6/18/98,177,1.694915254,3.389830508,0.564971751,1.694915254
"BEBE STORES, INC.",6/19/98,130,0,1.538461538,0,3.076923077
COBIZ FINANCIAL INC,6/18/98,161,0,2.48447205,0.621118012,3.105590062
UNIGRAPHICS SOLUTIONS INC,6/18/98,99,1.01010101,5.050505051,0,0
RESTORATION HARDWARE INC,6/19/98,90,0,4.444444444,0,1.111111111
ROSEDALE DECORATIVE PRODUCTS LTD,6/23/98,355,1.126760563,2.816901408,0.281690141,1.690140845
INTERPLAY ENTERTAINMENT CORP,6/22/98,128,0,3.125,0,0
HOMESTEAD BANCORP INC,5/27/98,503,0.198807157,3.180914513,0.198807157,0.198807157
COGNIZANT TECHNOLOGY SOLUTIONS CORP,6/19/98,212,1.41509434,4.245283019,0,0.471698113
ANSON BANCORP INC,5/18/98,617,0.162074554,4.376012966,0.162074554,0.648298217
WASHINGTON BANKING CO,6/23/98,80,0,1.25,2.5,1.25
RAGEN MACKENZIE GROUP INC,6/23/98,96,1.041666667,4.166666667,0,2.083333333
HINES HORTICULTURE INC,6/24/98,127,0,0,0,0.787401575
INTERNATIONAL INTEGRATION INC,6/23/98,107,2.803738318,3.738317757,0,1.869158879
BLUE RIVER BANCSHARES INC,6/24/98,339,1.179941003,4.424778761,0,0.884955752
INTRADO INC,6/26/98,217,1.382488479,5.069124424,0.460829493,1.382488479
"REVIVAL, INC.",6/25/98,128,0,5.46875,0.78125,0
TECHNISOURCE INC,6/25/98,160,1.875,2.5,0,1.25
KING PHARMACEUTICALS INC,6/26/98,312,2.243589744,4.166666667,0,7.692307692
AURORA FOODS INC /DE/,6/29/98,150,1.333333333,3.333333333,0,2
CUMULUS MEDIA INC,6/29/98,142,4.225352113,5.633802817,0,1.408450704
MIPS TECHNOLOGIES INC,5/17/99,42,0,2.380952381,0,0
LMI AEROSPACE INC,6/30/98,284,1.408450704,2.816901408,0.352112676,4.225352113
UNITED ROAD SERVICES INC,5/1/98,149,3.355704698,8.053691275,0.67114094,0
ROCK FINANCIAL CORP/MI/,5/1/98,292,2.054794521,5.136986301,0,0.342465753
"AMKOR TECHNOLOGY, INC.",5/1/98,300,0,8.333333333,0,0.666666667
BRIO SOFTWARE INC,5/5/98,165,1.212121212,3.636363636,0,3.636363636
ADELPHIA BUSINESS SOLUTIONS INC,5/5/98,272,1.838235294,3.676470588,0,2.941176471
SHERWOOD BRANDS INC,5/11/98,432,0.462962963,3.240740741,0.231481481,1.851851852
APPLIED NEUROSOLUTIONS INC,5/7/98,464,0.862068966,2.586206897,0.646551724,7.112068966
INNOTRAC CORP,5/7/98,237,0.843881857,5.485232068,0,1.265822785
ATG INC,5/8/98,148,1.351351351,2.702702703,1.351351351,4.054054054
COMBICHEM INC,5/8/98,174,1.149425287,1.724137931,1.724137931,2.873563218
GENESIS DIRECT INC,5/8/98,179,3.351955307,2.234636872,0,1.117318436
EVOLVING SYSTEMS INC,5/12/98,157,1.910828025,2.547770701,0.636942675,1.27388535
MPOWER COMMUNICATIONS CORP,5/12/98,74,2.702702703,5.405405405,0,4.054054054
ONTRO INC,5/12/98,588,0.850340136,4.421768707,0.510204082,2.380952381
YOUNG & RUBICAM INC.,5/12/98,93,0,8.602150538,0,3.225806452
SAUER DANFOSS INC,5/13/98,201,0.995024876,5.472636816,0,4.975124378
VERIO INC,5/12/98,133,0.751879699,3.007518797,0,0
PBOC HOLDINGS INC,5/13/98,406,0,2.709359606,0,0.246305419
FEDERATED INVESTORS INC /PA/,5/15/98,57,0,3.50877193,0,0
UNICAPITAL CORP /DE/,5/19/98,204,1.470588235,5.882352941,0,1.960784314
DIGITAL FUSION INC/NJ/,5/15/98,419,0.715990453,2.14797136,0.238663484,0.954653938
"SURGE GLOBAL ENERGY, INC.",1/5/99,190,0,3.684210526,0,0
L 3 COMMUNICATIONS HOLDINGS INC,5/20/98,209,1.913875598,3.827751196,0,4.306220096
GUARANTY BANCSHARES INC /TX/,5/19/98,168,0.595238095,2.380952381,0.595238095,0
GLB BANCORP INC,5/19/98,175,1.142857143,0.571428571,1.142857143,2.285714286
BLUE RHINO CORP,5/19/98,246,2.032520325,6.097560976,0,0.81300813
RESORTQUEST INTERNATIONAL INC,5/22/98,168,2.976190476,7.142857143,0,1.785714286
"INTERPACE DIAGNOSTICS GROUP, INC.",5/20/98,122,1.639344262,2.459016393,0,1.639344262
CARREKER CORP,5/20/98,153,1.960784314,1.960784314,1.307189542,0.653594771
AXT INC,5/21/98,135,2.222222222,2.962962963,0,3.703703704
"WASTE CONNECTIONS US, INC.",5/26/98,174,3.448275862,4.597701149,0,5.172413793
NEFF CORP,5/26/98,81,1.234567901,4.938271605,0,1.234567901
COM21 INC,9/20/00,89,2.247191011,4.494382022,0,3.370786517
ATLANTIC DATA SERVICES INC,5/22/98,97,2.06185567,4.12371134,0,0
CAPSTAR BROADCASTING CORP,5/27/98,730,1.780821918,4.109589041,0,1.917808219
VOICEFLASH NETWORKS INC,5/29/98,224,0,3.125,0,2.232142857
RIBOGENE INC / CA/,5/28/98,356,0.561797753,2.247191011,0.561797753,2.247191011
"HACKETT GROUP, INC.",5/28/98,183,3.825136612,2.18579235,0,1.639344262
AMERICAN AIRCARRIERS SUPPORT INC,6/2/98,327,1.22324159,3.058103976,0.611620795,1.529051988
ROLLERBALL INTERNATIONAL INC,4/2/98,464,0,5.818965517,0.215517241,0.862068966
FRISBY TECHNOLOGIES INC,4/2/98,451,0.44345898,1.10864745,1.99556541,4.4345898
NORTHEAST PENNSYLVANIA FINANCIAL CORP,2/24/98,644,0.465838509,3.726708075,0,0.931677019
HARVEY ELECTRONICS INC,4/1/98,289,1.038062284,2.076124567,0,3.460207612
MACATAWA BANK CORP,4/2/98,91,1.098901099,2.197802198,1.098901099,0
HORIZON OFFSHORE INC,4/2/98,155,0.64516129,5.161290323,0,5.161290323
TUCKER ANTHONY SUTRO,4/2/98,57,1.754385965,5.263157895,0,1.754385965
OMEGA PROTEIN CORP,4/3/98,223,2.242152466,7.623318386,0.448430493,0
RED LION HOTELS CORP,4/6/98,136,0.735294118,6.617647059,0,0
EFC BANCORP INC,3/4/98,637,0.470957614,4.081632653,0,1.098901099
HERITAGE BANCORP INC /SC/,2/17/98,434,0.230414747,4.147465438,0,0.921658986
OMEGA WORLDWIDE INC,4/7/98,58,1.724137931,6.896551724,0,0
"BANNEKER, INC",4/9/98,283,0.35335689,1.766784452,1.060070671,2.120141343
PEOPLES BANCORP INC /DE/,2/25/98,442,1.131221719,3.846153846,0.226244344,0.452488688
SCHEIN PHARMACEUTICAL INC,4/9/98,116,0,5.172413793,0,2.586206897
"ANNUITY & LIFE RE (HOLDINGS), LTD.",4/9/98,77,0,6.493506494,0,0
DEARBORN BANCORP INC /MI/,4/9/98,138,1.449275362,2.173913043,0.724637681,1.449275362
CITIZENS SOUTH BANKING CORP,2/25/98,391,0.767263427,3.069053708,0,1.278772379
"NGEN, INC.",4/14/98,191,0.523560209,1.047120419,0.523560209,3.141361257
SOUTHBANC SHARES INC,3/4/98,426,0.234741784,3.051643192,0,0.938967136
HORIZON MEDICAL PRODUCTS INC,4/15/98,281,2.491103203,3.202846975,0,2.135231317
COLUMBIA FINANCIAL OF KENTUCKY INC,2/27/98,274,0.729927007,4.744525547,0,0.364963504
AMERICAN DENTAL PARTNERS INC,4/16/98,149,0,4.026845638,0,2.684563758
BRIGHTSTAR INFORMATION TECHNOLOGY GROUP INC,4/20/98,142,1.408450704,10.56338028,0,0
BROADCOM CORP,4/17/98,195,1.025641026,3.58974359,0.512820513,2.051282051
FIRST NIAGARA FINANCIAL GROUP INC,3/4/98,558,0.358422939,3.94265233,0,0.716845878
SONIC FOUNDRY INC,4/22/98,427,0.702576112,3.7470726,0,7.259953162
CUNNINGHAM GRAPHICS INTERNATIONAL INC,4/23/98,252,1.984126984,6.746031746,0,0.396825397
MANHATTAN ASSOCIATES INC,4/24/98,230,0.869565217,3.47826087,0,0.434782609
IOMED LLC,4/24/98,223,0,2.242152466,0.448430493,3.587443946
INDUSTRIAL RUBBER PRODUCTS INC,4/24/98,245,0.816326531,5.306122449,0,4.489795918
"KUBOO, INC.",4/24/98,150,2,4,0.666666667,0.666666667
"CRA INTERNATIONAL, INC.",4/24/98,103,1.941747573,3.883495146,0,0
US LEC LLC,4/27/98,74,2.702702703,2.702702703,0,2.702702703
UNITED PAN AM FINANCIAL CORP,4/27/98,158,0.632911392,3.797468354,0.632911392,0.632911392
ZIFF DAVIS INC,4/29/98,164,0,4.268292683,0,1.219512195
TNFG CORP,2/19/98,161,1.863354037,1.242236025,1.863354037,0.621118012
BOC FINANCIAL CORP,2/18/98,381,1.049868766,2.624671916,0.524934383,0.262467192
MOBIUS MANAGEMENT SYSTEMS INC,4/28/98,111,3.603603604,2.702702703,0.900900901,2.702702703
