Match Name,Match Date,Word Length,c1,c2,c3,c4
DIGITAL IMPACT INC /DE/,11/23/99,89,1.123595506,2.247191011,0,4.494382022
GETTHERE INC,11/23/99,102,1.960784314,4.901960784,0,1.960784314
TELECORP WIRELESS INC,11/23/99,197,3.045685279,3.045685279,0,4.568527919
"CARTESIAN, INC.",11/23/99,161,0.621118012,9.316770186,0,3.105590062
SMARTERKIDS COM INC,11/23/99,99,3.03030303,2.02020202,1.01010101,0
PNV INC,11/24/99,257,1.167315175,2.723735409,0,3.112840467
XO GROUP INC.,12/2/99,121,0.826446281,0.826446281,1.652892562,1.652892562
MCAFEE COM CORP,12/2/99,57,0,5.263157895,0,0
PFSWEB INC,12/2/99,112,1.785714286,2.678571429,0,1.785714286
DIGIMARC CORP,12/2/99,132,0,2.272727273,0,0
HARRIS INTERACTIVE INC,12/7/99,114,1.754385965,4.385964912,0,3.50877193
AIRNET COMMUNICATIONS CORP,12/7/99,128,1.5625,2.34375,0.78125,3.90625
CLASSIC COMMUNICATIONS INC,12/8/99,202,2.475247525,1.485148515,0,0.495049505
HEALTHCENTRAL COM,12/8/99,154,2.597402597,2.597402597,0.649350649,0.649350649
PREVIEW SYSTEMS INC,12/8/99,81,2.469135802,4.938271605,0,2.469135802
ANDOVER NET INC,12/8/99,87,1.149425287,3.448275862,1.149425287,1.149425287
FOGDOG INC,12/9/99,105,1.904761905,2.857142857,0,1.904761905
,,,,,,
"NETRATINGS, LLC",12/9/99,82,2.43902439,3.658536585,0,2.43902439
FREEMARKETS INC,12/10/99,104,0.961538462,3.846153846,0.961538462,0
TULARIK INC,12/13/99,138,2.173913043,0.724637681,0.724637681,0.724637681
MEDICALOGIC/MEDSCAPE INC,12/13/99,74,2.702702703,5.405405405,0,0
INTEREP NATIONAL RADIO SALES INC,12/9/99,162,0.617283951,3.703703704,0.617283951,0
"GEEKNET, INC",12/9/99,121,0.826446281,1.652892562,1.652892562,1.652892562
PLASTIC SURGERY CO,12/10/99,80,1.25,8.75,0,1.25
EBENX INC,12/10/99,83,2.409638554,3.614457831,0,3.614457831
MOTHERNATURE COM INC,12/10/99,127,1.57480315,1.57480315,0,3.149606299
"BGC PARTNERS, INC.",12/13/99,148,1.351351351,3.378378378,0,1.351351351
TRITEL INC,12/15/99,167,2.395209581,2.395209581,0,4.790419162
OPTIO SOFTWARE INC,12/16/99,199,2.010050251,5.527638191,0.502512563,2.512562814
CALIPER LIFE SCIENCES INC,12/15/99,122,1.639344262,2.459016393,0,4.918032787
ECOLLEGE COM,12/15/99,119,1.680672269,2.521008403,0,1.680672269
"CATALYST HEALTH SOLUTIONS, INC.",12/15/99,156,1.923076923,4.487179487,0,1.923076923
INFONET SERVICES CORP,12/16/99,89,1.123595506,4.494382022,0,4.494382022
MAXYGEN INC,12/17/99,123,1.62601626,3.25203252,0.81300813,4.06504065
XPEDIOR INC,12/16/99,151,0.662251656,6.622516556,0.662251656,0
"TRINSIC, INC.",12/16/99,142,0,2.816901408,0,2.816901408
"GOREMOTE INTERNET COMMUNICATIONS, INC.",12/15/99,98,2.040816327,3.06122449,0,3.06122449
EGREETINGS NETWORK INC,12/17/99,105,2.857142857,2.857142857,0,0.952380952
,,,,,,
ONDISPLAY INC,12/20/99,93,1.075268817,1.075268817,1.075268817,1.075268817
C BRIDGE INTERNET SOLUTIONS INC,12/17/99,171,4.093567251,1.169590643,0,1.169590643
,,,,,,
NEOFORMA INC,1/24/00,86,1.162790698,2.325581395,0,1.162790698
HEALTHGATE DATA CORP,1/26/00,183,1.092896175,5.464480874,0.546448087,0.546448087
EXTENSITY INC,1/27/00,308,0.974025974,3.246753247,1.298701299,1.298701299
HANCOCK JOHN FINANCIAL SERVICES INC,1/27/00,301,0,0.996677741,0,0
T/R SYSTEMS INC,1/26/00,115,0.869565217,3.47826087,0.869565217,1.739130435
ASPECT MEDICAL SYSTEMS INC,1/28/00,110,1.818181818,3.636363636,0,1.818181818
NATCO GROUP INC,2/1/00,135,2.962962963,3.703703704,0,5.925925926
PACKAGING CORP OF AMERICA,1/28/00,182,0,7.142857143,0,1.098901099
L90 INC,1/28/00,125,0.8,2.4,0.8,1.6
CAMINUS CORP,1/28/00,230,2.608695652,6.52173913,0,0.434782609
INTERWAVE COMMUNICATIONS INTERNATIONAL LTD,1/31/00,145,0,2.75862069,1.379310345,2.75862069
TURNSTONE SYSTEMS INC,2/1/00,112,2.678571429,4.464285714,0,2.678571429
SKILLSOFT CORP,2/1/00,133,0.751879699,1.503759398,1.503759398,4.511278195
QUANTUM EFFECT DEVICES INC,2/2/00,134,2.23880597,3.731343284,1.492537313,2.23880597
SEQUENOM INC,2/1/00,311,0.964630225,7.073954984,0.643086817,2.572347267
PROXIM WIRELESS CORP,2/2/00,107,1.869158879,0.934579439,1.869158879,0.934579439
CENTRA SOFTWARE INC,2/3/00,189,2.116402116,3.703703704,0.529100529,2.645502646
AVANEX CORP,2/4/00,82,1.219512195,3.658536585,1.219512195,1.219512195
MEDIACOM COMMUNICATIONS CORP,2/4/00,98,1.020408163,8.163265306,0,7.142857143
THERMA WAVE INC,2/8/00,197,0,4.568527919,0,0
DOBSON COMMUNICATIONS CORP,2/7/00,201,1.990049751,3.482587065,0.497512438,0.497512438
AGENUS INC,2/4/00,104,1.923076923,2.884615385,0,0.961538462
EMERGE INTERACTIVE INC,2/4/00,333,0.600600601,4.804804805,0.900900901,0.600600601
"INVENTERGY GLOBAL, INC.",2/7/00,113,0.884955752,4.424778761,0,1.769911504
,,,,,,
"WQN, INC.",2/4/00,298,0,4.697986577,0.33557047,3.020134228
BUY COM INC,2/8/00,268,1.119402985,2.23880597,1.119402985,2.985074627
LANDACORP INC,2/9/00,85,1.176470588,3.529411765,1.176470588,2.352941176
VICINITY CORP,2/9/00,224,0.892857143,2.232142857,1.339285714,3.571428571
"ACCESS PLANS USA, INC.",2/14/00,186,0,3.76344086,0,1.612903226
FN ESTATE INC,2/8/00,263,0.760456274,2.661596958,1.520912548,2.661596958
CYPRESS COMMUNICATIONS INC,2/11/00,106,0.943396226,3.773584906,0,1.886792453
ORGANIC INC,2/10/00,183,0.546448087,3.278688525,0,2.732240437
WITNESS SYSTEMS INC,2/10/00,185,1.081081081,7.567567568,1.081081081,3.243243243
QUOVADX INC,2/10/00,154,0.649350649,1.298701299,0.649350649,4.545454545
WEBMETHODS INC,2/11/00,157,0.636942675,3.184713376,1.27388535,0
FARGO ELECTRONICS INC,2/11/00,221,0.452488688,4.524886878,0,1.357466063
LANTE CORP,2/11/00,89,1.123595506,4.494382022,1.123595506,1.123595506
IPET HOLDINGS INC,2/11/00,163,1.226993865,3.680981595,1.226993865,5.521472393
LIGHTSPAN INC,2/10/00,130,0.769230769,1.538461538,0,3.076923077
BEASLEY BROADCAST GROUP INC,2/14/00,174,1.149425287,4.597701149,0,3.448275862
"SAVVIS, INC.",2/15/00,157,1.910828025,6.369426752,0,1.27388535
VERENIUM CORP,2/15/00,66,3.03030303,4.545454545,1.515151515,1.515151515
CHORDIANT SOFTWARE INC,2/15/00,166,0,1.807228916,0.602409639,1.807228916
VANTAGEMED CORP,2/15/00,279,7.168458781,3.225806452,0.358422939,0.358422939
,,,,,,
"ERBA DIAGNOSTICS, INC.",2/16/00,349,0.286532951,4.297994269,0,1.719197708
JEREMYS MICROBATCH ICE CREAMS INC,2/17/00,441,0,5.66893424,0,0.680272109
VARSITY GROUP INC,2/15/00,193,1.03626943,3.10880829,0,2.07253886
CHOICE ONE COMMUNICATIONS INC,2/17/00,120,4.166666667,5.833333333,0.833333333,4.166666667
,,,,,,
APROPOS TECHNOLOGY INC,2/17/00,239,0,4.184100418,0.418410042,2.510460251
INFORTE CORP,2/18/00,169,1.183431953,2.366863905,0.591715976,0.591715976
EZ AUCTIONS & SHIPPING INC,2/28/00,383,1.044386423,4.177545692,0.261096606,0.522193211
NEXTEL PARTNERS INC,2/23/00,82,1.219512195,4.87804878,0,2.43902439
DIGITALTHINK INC,2/25/00,123,1.62601626,2.43902439,0.81300813,1.62601626
INTERSIL CORP/DE,2/28/00,322,1.242236025,1.552795031,0,1.242236025
HOTELS COM,2/28/00,89,2.247191011,3.370786517,0,2.247191011
NIKU CORP,2/29/00,143,2.097902098,2.097902098,1.398601399,2.097902098
AQUANTIVE INC,2/29/00,128,1.5625,2.34375,0,2.34375
MATRIXONE INC,3/1/00,128,1.5625,2.34375,0.78125,2.34375
NET GENESIS CORP,2/29/00,144,2.777777778,2.083333333,0.694444444,0.694444444
ONVIA INC,3/1/00,82,2.43902439,4.87804878,1.219512195,0
PALM INC,3/2/00,106,0.943396226,3.773584906,0.943396226,0.943396226
SWITCHBOARD INC,3/2/00,76,0,2.631578947,1.315789474,0
REGISTER COM INC,3/3/00,163,2.45398773,3.680981595,0.613496933,3.680981595
PRIME RESPONSE INC/DE,3/3/00,255,3.137254902,2.352941176,0.392156863,1.568627451
VERSATA INC,3/3/00,192,0.520833333,1.5625,0,3.125
NET2000 COMMUNICATIONS INC,5/15/00,132,2.272727273,0.757575758,0,2.272727273
VERADO HOLDINGS INC,3/8/00,117,0.854700855,3.418803419,0,3.418803419
IPRINT TECHNOLOGIES INC,3/8/00,163,1.840490798,3.067484663,0.613496933,3.067484663
HOMEGROCER COM INC,3/10/00,118,0,4.237288136,0.847457627,1.694915254
ORAPHARMA INC,3/9/00,191,1.047120419,1.570680628,0.523560209,4.188481675
OTG SOFTWARE INC,3/10/00,239,0.836820084,5.020920502,0,1.255230126
DIGITAS INC,3/14/00,260,1.538461538,8.076923077,0.384615385,4.230769231
"COSTAR TECHNOLOGIES, INC.",3/14/00,110,0,2.727272727,0.909090909,1.818181818
,,,,,,
LOUDEYE CORP,3/15/00,150,0.666666667,2,0.666666667,2
LENCO MOBILE INC.,3/20/00,222,0,3.153153153,0,1.801801802
UPROAR INC,3/17/00,151,1.324503311,0.662251656,1.986754967,4.635761589
UAGH INC,3/17/00,81,1.234567901,3.703703704,0,2.469135802
INTEGRATED INFORMATION SYSTEMS INC,3/17/00,186,2.150537634,2.150537634,0,1.075268817
TIPPINGPOINT TECHNOLOGIES INC,3/17/00,137,0,2.189781022,0.729927007,0.729927007
ACLARA BIOSCIENCES INC,3/21/00,101,1.98019802,2.97029703,1.98019802,0.99009901
,,,,,,
,,,,,,
BLAZE SOFTWARE INC,3/23/00,76,1.315789474,1.315789474,1.315789474,1.315789474
INSILICON CORP,3/22/00,152,1.973684211,3.947368421,1.315789474,1.315789474
,,,,,,
EPRISE CORP,3/24/00,133,0.751879699,2.255639098,0.751879699,2.255639098
,,,,,,
SILICON LABORATORIES INC.,3/24/00,130,1.538461538,2.307692308,1.538461538,2.307692308
,,,,,,
DIGITAL LIGHTHOUSE CORP,3/24/00,166,1.204819277,2.409638554,0.602409639,4.819277108
INTERMUNE INC,3/27/00,206,1.45631068,3.398058252,0.485436893,3.398058252
MOLDFLOW CORP,3/28/00,70,2.857142857,4.285714286,0,1.428571429
WEBSENSE INC,3/28/00,138,1.449275362,2.898550725,0.724637681,2.898550725
ALLOS THERAPEUTICS INC,3/28/00,171,1.169590643,4.093567251,1.169590643,2.923976608
,,,,,,
"ARDEA BIOSCIENCES, INC./DE",3/28/00,127,2.362204724,3.937007874,1.57480315,2.362204724
DIRECTV BROADBAND INC,3/29/00,99,1.01010101,4.04040404,0,1.01010101
LUMINEX CORP,3/31/00,142,1.408450704,2.112676056,1.408450704,4.225352113
ARROWPOINT COMMUNICATIONS INC,3/31/00,187,1.604278075,2.139037433,0.534759358,1.604278075
"CONVERSANT, INC.",3/31/00,127,1.57480315,2.362204724,0,1.57480315
CABOT MICROELECTRONICS CORP,4/5/00,66,0,3.03030303,0,0
VYYO INC,4/6/00,107,0.934579439,0.934579439,2.803738318,0.934579439
METLIFE INC,4/6/00,245,0.408163265,2.448979592,0,0
KRISPY KREME DOUGHNUTS INC,4/6/00,273,0,5.860805861,0,1.465201465
ORATEC INTERVENTIONS INC,4/5/00,159,1.257861635,3.773584906,0.628930818,2.51572327
"ULTICOM, INC",4/5/00,122,1.639344262,9.836065574,0.819672131,0
I3 MOBILE INC,4/6/00,110,1.818181818,3.636363636,0,1.818181818
SABA SOFTWARE INC,4/7/00,122,2.459016393,4.098360656,0.819672131,4.918032787
TANOX INC,4/10/00,127,0.787401575,2.362204724,1.57480315,3.149606299
LIVEPERSON INC,4/7/00,151,1.324503311,1.324503311,0.662251656,1.324503311
"PURPLE COMMUNICATIONS, INC.",4/7/00,147,3.401360544,2.721088435,0,1.360544218
,,,,,,
NUMERICAL TECHNOLOGIES INC,4/7/00,116,1.724137931,3.448275862,0,0.862068966
"LEXICON PHARMACEUTICALS, INC.",4/7/00,160,1.25,3.125,0,3.75
ARTEMIS INTERNATIONAL SOLUTIONS CORP,4/7/00,532,0.751879699,3.571428571,0.563909774,0.939849624
HEALTHSTREAM INC,4/11/00,190,2.105263158,3.684210526,0,0.526315789
"EXELIXIS, INC.",4/11/00,153,1.307189542,2.614379085,0.653594771,2.614379085
DDI CORP,4/12/00,395,0.506329114,3.544303797,0,1.265822785
NUANCE COMMUNICATIONS,4/13/00,195,0.512820513,2.564102564,1.538461538,3.58974359
,,,,,,
PEC SOLUTIONS INC,4/21/00,101,0.99009901,2.97029703,0.99009901,0
EMBARCADERO TECHNOLOGIES INC,4/20/00,183,2.18579235,2.18579235,1.092896175,2.18579235
PACKARD BIOSCIENCE CO,4/20/00,156,1.923076923,3.205128205,0.641025641,5.769230769
ROCKFORD CORP,4/20/00,198,1.01010101,2.525252525,0,4.545454545
METAWAVE COMMUNICATIONS CORP,4/27/00,103,0.970873786,1.941747573,0.970873786,3.883495146
PRAECIS PHARMACEUTICALS INC,4/27/00,139,0.71942446,2.877697842,0.71942446,2.877697842
,,,,,,
,,,,,,
ON SEMICONDUCTOR CORP,5/1/00,165,0,3.03030303,0,3.03030303
SEEBEYOND TECHNOLOGY CORP,4/28/00,158,1.265822785,3.164556962,1.898734177,3.164556962
"OTIX GLOBAL, INC.",5/2/00,120,3.333333333,6.666666667,0.833333333,4.166666667
"MONOGRAM BIOSCIENCES, INC.",5/2/00,100,0,2,2,3
CROWN MEDIA HOLDINGS INC,5/4/00,178,0,1.685393258,0,3.370786517
ORCHID CELLMARK INC,5/5/00,164,3.048780488,1.829268293,0,2.43902439
GENOMIC SOLUTIONS INC,5/5/00,160,2.5,1.875,2.5,4.375
"ICORIA, INC.",5/9/00,171,1.754385965,1.169590643,0.584795322,1.754385965
SEQUOIA SOFTWARE CORP,5/12/00,186,1.612903226,1.075268817,1.075268817,2.688172043
NOGATECH INC,5/19/00,99,1.01010101,1.01010101,1.01010101,1.01010101
IBEAM BROADCASTING CORP,5/18/00,133,1.503759398,2.255639098,0,3.007518797
NEW FOCUS INC,5/18/00,144,2.083333333,4.861111111,0,4.166666667
US UNWIRED INC,5/18/00,50,0,4,0,2
"PIXELWORKS, INC",5/19/00,92,1.086956522,3.260869565,0,0
COOLSAVINGS INC,5/22/00,153,0.653594771,2.614379085,0.653594771,1.960784314
INTEGRATED CIRCUIT SYSTEMS INC,5/24/00,246,0,8.536585366,0,4.471544715
UNIVERSAL COMPRESSION HOLDINGS INC,5/25/00,175,0,2.857142857,0,3.428571429
,,,,,,
SIRENZA MICRODEVICES INC,5/25/00,82,1.219512195,3.658536585,1.219512195,2.43902439
SONUS INC,5/25/00,117,1.709401709,3.418803419,0,4.273504274
ONI SYSTEMS CORP,6/1/00,143,2.097902098,2.797202797,0.699300699,2.797202797
"SCIELE PHARMA, INC.",6/1/00,204,3.431372549,6.37254902,0,4.901960784
CROSSWORLDS SOFTWARE INC,6/2/00,93,1.075268817,3.225806452,1.075268817,4.301075269
EXULT INC,6/2/00,300,4.666666667,1.666666667,0.666666667,2.666666667
UBIQUITEL INC,6/8/00,383,0.261096606,5.221932115,0,2.349869452
COMMUNITY HEALTH SYSTEMS INC,6/9/00,149,4.697986577,13.42281879,0,6.711409396
"TELZUIT MEDICAL TECHNOLOGIES, INC.",6/15/00,92,0,2.173913043,0,0
INTUITIVE SURGICAL INC,6/14/00,183,1.092896175,1.092896175,2.18579235,2.732240437
AUGUST TECHNOLOGY CORP,6/14/00,113,1.769911504,5.309734513,0.884955752,1.769911504
OSCA INC,6/15/00,117,0,5.982905983,0,3.418803419
ECHAPMAN INC,6/15/00,182,0,3.296703297,0.549450549,0.549450549
,,,,,,
HANDSPRING INC,6/21/00,120,1.666666667,3.333333333,0,0.833333333
CEPHEID,6/22/00,120,1.666666667,2.5,1.666666667,5
CLICKSOFTWARE TECHNOLOGIES LTD,6/23/00,193,1.554404145,2.07253886,1.03626943,1.554404145
MANUFACTURERS SERVICES LTD,6/23/00,212,0.471698113,4.716981132,0,4.245283019
OCCAM NETWORKS INC/DE,6/23/00,132,0.757575758,2.272727273,1.515151515,0.757575758
QUALSTAR CORP,6/23/00,148,1.351351351,2.027027027,2.702702703,2.027027027
,,,,,,
EFUNDS CORP,6/27/00,96,2.083333333,3.125,1.041666667,2.083333333
MARVELL TECHNOLOGY GROUP LTD,6/27/00,111,0.900900901,2.702702703,0.900900901,0.900900901
CLICK COMMERCE INC,6/27/00,130,1.538461538,3.846153846,0.769230769,1.538461538
STRATOS INTERNATIONAL INC,6/27/00,184,1.630434783,4.347826087,0.543478261,0.543478261
GENUITY INC,6/28/00,105,1.904761905,2.857142857,0,4.761904762
,,,,,,
CAPSTONE TURBINE CORP,6/29/00,118,1.694915254,2.542372881,0,2.542372881
ACCORD NETWORKS LTD,6/29/00,137,0,3.649635036,0.729927007,1.459854015
VIRAGE INC,6/29/00,149,1.342281879,4.026845638,1.342281879,2.684563758
CARESCIENCE INC,6/29/00,210,0.952380952,1.428571429,1.904761905,3.333333333
,,,,,,
"IGO, INC.",6/30/00,320,0.9375,7.1875,0.3125,0.9375
AXCELIS TECHNOLOGIES INC,7/11/00,93,0,3.225806452,0,5.376344086
ENTEGRIS INC,7/11/00,179,1.675977654,7.82122905,0.558659218,2.234636872
DIVINE INC,7/12/00,403,1.240694789,1.736972705,0,1.985111663
TRITON NETWORK SYSTEMS INC,7/13/00,96,2.083333333,1.041666667,1.041666667,1.041666667
SRTI BLOCKCHAIN GENERATION INC,7/14/00,165,0.606060606,1.818181818,1.212121212,3.03030303
I MANY INC,7/13/00,90,2.222222222,3.333333333,1.111111111,2.222222222
NETWORK ENGINES INC,7/13/00,128,2.34375,2.34375,0,1.5625
CASSAVA SCIENCES INC,7/14/00,160,1.875,1.875,1.25,3.125
OMNIVISION TECHNOLOGIES INC,7/14/00,78,1.282051282,3.846153846,0,2.564102564
,,,,,,
"SUPPORT.COM, INC.",7/19/00,183,1.092896175,3.278688525,0.546448087,3.278688525
ARGONAUT TECHNOLOGIES INC,7/19/00,127,1.57480315,3.937007874,1.57480315,4.724409449
AIRSPAN NETWORKS INC,7/20/00,161,1.242236025,4.968944099,1.863354037,1.863354037
VASCULAR SOLUTIONS LLC,7/20/00,117,0,2.564102564,0,0
TALARIAN CORP,7/21/00,139,0.71942446,2.877697842,1.438848921,1.438848921
CORIO INC,7/21/00,285,0.701754386,3.859649123,1.403508772,1.403508772
VARIAGENICS INC,7/21/00,133,2.255639098,3.007518797,1.503759398,3.007518797
,,,,,,
,,,,,,
INTERLAND INC,7/25/00,126,1.587301587,3.968253968,0,2.380952381
MAINSPRING INC,7/27/00,101,1.98019802,2.97029703,0.99009901,1.98019802
RITA MEDICAL SYSTEMS INC,7/27/00,126,0.793650794,1.587301587,0.793650794,1.587301587
"CYTOCORE, INC.",7/27/00,98,0,2.040816327,2.040816327,2.040816327
VALICERT INC,7/28/00,76,2.631578947,2.631578947,0,2.631578947
ILLUMINA INC,7/28/00,119,2.521008403,2.521008403,1.680672269,3.361344538
WEBEX COMMUNICATIONS INC,7/28/00,251,0.796812749,2.390438247,0.796812749,1.195219124
SOAPSTONE NETWORKS INC.,7/28/00,115,1.739130435,3.47826087,0,2.608695652
BROADWING CORP,7/28/00,152,1.315789474,3.289473684,1.315789474,2.631578947
GENENCOR INTERNATIONAL INC,7/28/00,86,1.162790698,2.325581395,1.162790698,1.162790698
"INFINITY PHARMACEUTICALS, INC.",7/28/00,151,1.986754967,1.324503311,1.324503311,3.973509934
ARENA PHARMACEUTICALS INC,7/28/00,139,1.438848921,1.438848921,0.71942446,0.71942446
VIRAGE LOGIC CORP,8/2/00,149,1.342281879,2.684563758,1.342281879,2.684563758
CONVERGENT GROUP CORP,8/1/00,396,1.01010101,3.03030303,0,2.525252525
SPEECHWORKS INTERNATIONAL INC,8/1/00,141,2.127659574,2.836879433,0.709219858,2.127659574
CLOUDWARD INC,8/1/00,78,1.282051282,5.128205128,1.282051282,3.846153846
PROXIM CORP,8/1/00,305,0.655737705,5.901639344,0.983606557,1.967213115
OPNET TECHNOLOGIES INC,8/3/00,133,2.255639098,2.255639098,0.751879699,4.511278195
GENAISSANCE PHARMACEUTICALS INC,8/2/00,160,1.875,1.875,0,0
DELTAGEN INC,8/3/00,107,0.934579439,0.934579439,0,3.738317757
IASIAWORKS INC,8/3/00,133,0.751879699,1.503759398,0,1.503759398
SIGNALSOFT CORP,8/3/00,156,0.641025641,0.641025641,1.282051282,1.923076923
INSPIRE PHARMACEUTICALS INC,8/3/00,159,0.628930818,1.257861635,0.628930818,3.144654088
RESONATE INC,8/3/00,161,1.242236025,2.48447205,0,1.863354037
ENTRAVISION COMMUNICATIONS CORP,8/2/00,306,1.633986928,8.823529412,0,1.960784314
EROOMSYSTEM TECHNOLOGIES INC,8/3/00,409,0,4.645476773,0.488997555,0.733496333
PINNACOR INC,8/3/00,121,0.826446281,2.479338843,0.826446281,1.652892562
VICURON PHARMACEUTICALS INC,8/3/00,152,1.315789474,1.973684211,0.657894737,1.973684211
"CALIFORNIA PIZZA KITCHEN, INC.",8/2/00,235,0,5.531914894,0,0.85106383
ROSETTA INPHARMATICS INC,8/4/00,173,1.156069364,4.046242775,1.156069364,1.734104046
3 DIMENSIONAL PHARMACEUTICALS INC,8/4/00,165,1.818181818,1.212121212,1.818181818,3.636363636
INNOVATIVE SOLUTIONS & SUPPORT INC,8/4/00,98,2.040816327,3.06122449,1.020408163,2.040816327
LANTRONIX INC,8/4/00,75,2.666666667,4,1.333333333,2.666666667
EXE TECHNOLOGIES INC,8/4/00,236,0.847457627,5.508474576,0.847457627,1.271186441
MICROTUNE INC,8/4/00,122,2.459016393,3.278688525,1.639344262,4.918032787
PEMSTAR INC,8/8/00,301,3.986710963,5.647840532,0,4.983388704
,,,,,,
,,,,,,
MEDICINES CO /DE,8/8/00,141,2.127659574,3.546099291,0,4.964539007
REPEATER TECHNOLOGIES INC,8/9/00,135,0.740740741,2.222222222,0.740740741,2.962962963
"STATS CHIPPAC, INC.",8/9/00,215,0.465116279,4.186046512,0,1.860465116
TELECOMMUNICATION SYSTEMS INC /FA/,8/8/00,153,1.307189542,4.575163399,0.653594771,0.653594771
ATHEROGENICS INC,8/9/00,112,1.785714286,5.357142857,0.892857143,2.678571429
PHARSIGHT CORP,8/9/00,132,1.515151515,1.515151515,0.757575758,1.515151515
LARGE SCALE BIOLOGY CORP,8/10/00,133,1.503759398,3.759398496,0.751879699,2.255639098
TVIA INC,8/9/00,142,0.704225352,3.521126761,1.408450704,0.704225352
H POWER CORP,8/10/00,177,1.129943503,1.694915254,0.564971751,3.95480226
MILLENNIUM CELL INC,8/11/00,194,0,2.06185567,0.515463918,4.12371134
EVOLVE SOFTWARE INC,8/10/00,202,1.98019802,2.97029703,0.99009901,1.98019802
MCDATA CORP,8/9/00,256,1.171875,2.734375,0.78125,0.78125
,,,,,,
EQUINIX INC,8/11/00,74,2.702702703,4.054054054,0,2.702702703
VINA TECHNOLOGIES INC,8/10/00,107,0.934579439,1.869158879,0,3.738317757
AMERICAN MEDICAL SYSTEMS HOLDINGS INC,8/14/00,186,1.075268817,3.76344086,0.537634409,3.76344086
"RTI SURGICAL, INC.",8/10/00,151,2.649006623,0.662251656,0.662251656,2.649006623
,,,,,,
DYAX CORP,8/15/00,110,1.818181818,2.727272727,0.909090909,0.909090909
LEXAR MEDIA INC,8/15/00,124,1.612903226,5.64516129,0,0.806451613
VIEWLOCITY INC,8/15/00,121,1.652892562,4.132231405,0,1.652892562
O2WIRELESS SOLUTIONS INC,8/16/00,166,1.204819277,3.012048193,0,1.204819277
PEOPLEPC INC,8/16/00,188,0,2.127659574,0,2.659574468
PECO II INC,8/18/00,185,1.081081081,5.405405405,0,3.783783784
AVISTAR COMMUNICATIONS CORP,8/17/00,195,0,3.58974359,1.025641026,1.025641026
INTEGRATED TELECOM EXPRESS INC/ CA,8/18/00,148,0.675675676,1.351351351,1.351351351,1.351351351
VIASOURCE COMMUNICATIONS INC,8/21/00,95,1.052631579,4.210526316,0,0
WJ COMMUNICATIONS INC,8/18/00,124,0.806451613,4.032258065,0,6.451612903
ISTA PHARMACEUTICALS INC,8/22/00,137,1.459854015,2.189781022,0.729927007,2.189781022
"KNOVA SOFTWARE, INC.",8/28/00,267,1.123595506,5.243445693,0.374531835,1.872659176
CHILES OFFSHORE INC/NEW/,9/19/00,138,0,2.173913043,0,2.173913043
OMNISKY CORP,9/21/00,123,0.81300813,2.43902439,0.81300813,0
ZENGINE INC,9/21/00,131,1.526717557,4.580152672,0.763358779,2.290076336
TTM TECHNOLOGIES INC,9/21/00,487,0.410677618,2.874743326,0,2.05338809
CURON MEDICAL INC,9/22/00,146,0.684931507,4.794520548,1.369863014,5.479452055
INRANGE TECHNOLOGIES CORP,9/22/00,154,0,3.246753247,0,0.649350649
COSINE COMMUNICATIONS INC,9/26/00,106,0.943396226,3.773584906,0.943396226,2.830188679
EDEN BIOSCIENCE CORP,9/27/00,70,0,2.857142857,2.857142857,7.142857143
DURECT CORP,9/28/00,143,1.398601399,2.097902098,0.699300699,2.797202797
,,,,,,
,,,,,,
HYDRIL CO,9/27/00,223,0,1.34529148,0,4.484304933
PROTON ENERGY SYSTEMS INC,9/29/00,111,1.801801802,2.702702703,0.900900901,3.603603604
ELASTIC NETWORKS INC,10/2/00,165,1.212121212,1.818181818,0,1.212121212
VASTERA INC,9/28/00,167,1.19760479,2.395209581,1.19760479,5.389221557
"ROAD, INC",9/29/00,124,0.806451613,3.225806452,1.612903226,4.838709677
"VERMILLION, INC.",9/29/00,109,0,3.669724771,0,2.752293578
INTEGER HOLDINGS CORP,9/29/00,146,0,6.849315068,0,0
,,,,,,
,,,,,,
"STEC, INC.",9/29/00,230,0.434782609,1.304347826,0,1.304347826
INFORMAX INC,10/3/00,199,1.005025126,2.010050251,3.015075377,1.507537688
OPLINK COMMUNICATIONS INC,10/5/00,147,1.360544218,2.040816327,1.360544218,2.721088435
"TAPESTRY, INC.",10/5/00,106,0,1.886792453,0,0.943396226
ADVANCED SWITCHING COMMUNICATIONS INC,10/5/00,198,2.02020202,2.525252525,2.02020202,3.03030303
KOSAN BIOSCIENCES INC,10/5/00,160,2.5,3.125,0,3.125
POZEN INC /NC,10/11/00,33,0,0,0,0
W-H ENERGY SERVICES INC,10/11/00,389,0.771208226,3.084832905,0,2.05655527
,,,,,,
,,,,,,
SYNPLICITY INC,10/13/00,156,1.923076923,4.487179487,0.641025641,3.205128205
ENDWAVE CORP,10/17/00,36,0,0,0,0
IXIA,10/18/00,124,2.419354839,1.612903226,0.806451613,1.612903226
WESTPORT RESOURCES CORP,10/20/00,137,0.729927007,7.299270073,0.729927007,0.729927007
MEDICHEM LIFE SCIENCES INC,10/27/00,178,1.685393258,5.056179775,0.561797753,3.370786517
EVERGREEN SOLAR INC,11/2/00,154,1.298701299,1.298701299,1.298701299,2.597402597
"EPL OIL & GAS, INC.",11/2/00,240,1.25,3.333333333,0,2.5
UTI WORLDWIDE INC,11/3/00,335,2.686567164,6.268656716,0,1.492537313
