 Filing Date	Issue Date	Issuer	Main SIC Code	Ticker Symbol	Bookrunner(s)	Gross spread ($)	Gross Spread as % of Prncpl Amt - in this Mkt	Proceeds Amt - in this Mkt ($ mil)	Offer Price	Type of Security	9-Digit Cusip	Primary Exchange Where Issuer's Stock Trades	Management Fee as % of Prncpl Amt - in this Mkt	Underwriting Fee as % of Prncpl Amt - in this Mkt	Selling Concession as % of Prncpl Amt - in this Mkt	Marketplace	Original High Filing Price	Original Low Filing Price	Shares Filed - in this Mkt	Amt Filed - in this Mkt ($ mil)	Primary Shares Offered - in this Mkt	Secondary Shs Ofrd- in this Mkt	Lock up Expiration Date	Percent of Shares Outstanding Subject to Lockup Agreement	Lockup Days	Lockup Shares	Depositary	Units	Venture Backed	Spin-off Parent Ticker	Spinoff's Parent	Number of Bookrunners	RANK_NO_LEADS	"Number of Lead, Co-lead, & Co-managers"	Stock Price at Close of Offer/1st Trade	Opening Stock Price at First Trade	permno	cusip	comnam	ticker	begprc	prc	Match Name	Match Date	diff date	mid	c1	c2	c3	c4	Word Length_sentiment	negative	positive	uncertainty	litigious	strongmodal	weakmodal	constraining	internet	underpricing
7/17/06	11/1/06	Globalstar Inc	4812	GSAT	WACHOVIA-SEC/JPM(JB)	1.19	7	127.5	17	Common Shares	378973408	Nasdaq	Comb.	Comb.	4.17647	U.S. Public				100	7500000		"04/30/07
04/30/07
04/30/07"	"74.212
"	"180
180
180"	"52227060.00
"	No	No	No			2	2	3	17.52		91612	37897340	GLOBALSTAR INC	GSAT	11/2/06	17.52000046	"GLOBALSTAR, INC."	11/3/06	1	0	0	4.294478528	0	1.226993865	163	0.012269939	0.006134969	0.024539877	0	0.030674847	0.006134969	0.036809816	0	0.030588262
7/19/06	11/2/06	Innophos Holdings Inc	2874	IPHS	"CREDIT-SUISSE/BEAR(JB)
/UBS-INV-BANK(JB)"	0.84	7	104.3	12	Common Shares	45774N108	Nasdaq	1.4	1.4	4.2	U.S. Public				150	8000000	695652	"05/01/07
05/01/07
05/01/07"	"
"	"180
180
180"	"
"	No	No	No			3	3	4	12.07		91614	45774N10	INNOPHOS HOLDINGS INC	IPHS	11/2/06	12.06999969	"INNOPHOS HOLDINGS, INC."	11/3/06	1	0	0	3.305785124	0	0.826446281	121	0.008264463	0	0.049586777	0	0.024793388	0	0	0	0.005833307
7/20/06	11/1/06	Debt Resolve Inc	7372	DRV	EKN-BANK	0.4	8	12.5	5	Common Shares	24276R206	American	Comb.	Comb.	4.8	U.S. Public	5	5	2500000	12.5	2500000		"10/27/07
04/30/07
10/27/07
10/27/07"	"28.664
14.523
"	"360
180
360
360"	"1850850.00
937745.00
"	No	No	No			1	1	2	4.82		91569	24276R20	DEBT RESOLVE INC	DRV	11/1/06	5	DEBT RESOLVE INC	11/3/06	2	5	1.104972376	4.972375691	0	1.104972376	368	0.010869565	0.002717391	0.019021739	0.002717391	0.019021739	0.024456522	0.005434783	0	0
7/20/06	11/1/06	Debt Resolve Inc	7372	DRV	EKN-BANK	0.4	8	12.5	5	Common Shares	24276R206	American	Comb.	Comb.	4.8	U.S. Public	5	5	2500000	12.5	2500000		"10/27/07
04/30/07
10/27/07
10/27/07"	"28.664
14.523
"	"360
180
360
360"	"1850850.00
937745.00
"	No	No	No			1	1	2	4.82		91569	24276R20	DEBT RESOLVE INC	DRV	11/1/06	5	DEBT RESOLVE INC	11/3/06	2	5	1.104972376	4.972375691	0	1.104972376	368	0.010869565	0.002717391	0.019021739	0.002717391	0.019021739	0.024456522	0.005434783	0	0
7/21/06	10/24/06	GateHouse Media Inc	2731	GHS	GS/WACHOVIA-SEC(JB)	1.26	7	248.4	18	Common Shares	367348109	New York	1.4	1.4	4.2	U.S. Public				200	13800000		"02/21/07
02/21/07
02/21/07"	"59.072
"	"120
120
120"	"22963000.00
"	No	No	No			2	2	5	21.17		91524	36734810	GATEHOUSE MEDIA INC	GHS	10/25/06	21.17000008	"GATEHOUSE MEDIA, INC."	10/25/06	0	0	0.657894737	6.578947368	0	3.947368421	152	0.013157895	0	0.006578947	0	0.013157895	0.006578947	0	0	0.176111116
7/25/06	11/7/06	Catalyst Pharmaceutical	2834	CPRX	FIRST-AL-CAP	0.42	7	20.1	6	Common Shares	14888U101	Nasdaq	Comb.	Comb.	4.16667	U.S. Public				40.3	3350000		"05/06/07
05/06/07
05/06/07"	"40.882
32.353
"	"180
180
180"	"5117116.00
4049551.00
"	No	No	No			1	1	2	6.1		91606	14888U10	CATALYST PHARMACEUTICAL PTNRS I	CPRX	11/8/06	6.099999905	"CATALYST PHARMACEUTICALS, INC."	11/8/06	0	0	0.380228137	0.760456274	0	2.281368821	263	0	0.019011407	0.034220532	0.003802281	0.045627376	0.007604563	0.02661597	0	0.016666651
7/28/06	12/12/06	Atlas Energy Resources LLC	1311	ATN	UBS-INV-BANK	1.312	6.248	132.8	21	Ltd Liab Int	49303100	New York	Comb.	Comb.	3.71429	U.S. Public			5750000	138.9	6325000		"06/10/07
06/10/07
06/10/07"	"
"	"180
180
180"	"
"	No	No	No			1	3	9	22.1		91628	4930310	ATLAS ENERGY RESOURCES LLC	ATN	12/13/06	22.10000038	"ATLAS ENERGY RESOURCES, LLC"	12/13/06	0	0	0	1	0	1	101	0	0	0.01980198	0	0.01980198	0	0	0	0.05238097
7/28/06	12/14/06	Affymax Inc	2834	AFFY	MORGAN-STANLEY	1.75	7	92.5	25	Common Shares	00826A109	Nasdaq	Comb.	Comb.	4.2	U.S. Public				115	3700000		"06/12/07
06/12/07
06/12/07"	"71.376
"	"180
180
180"	"10610258.00
"	No	No	Yes			1	1	4	33.88		91657	00826A10	AFFYMAX INC	AFFY	12/15/06	33.88000107	AFFYMAX INC	12/15/06	0	0	0.409836066	1.229508197	0.819672131	2.049180328	248	0	0.008064516	0.016129032	0.004032258	0.02016129	0.008064516	0.02016129	0	0.355200043
8/2/06	5/17/07	TriMas Corp	3452	TRS	GS/MERRILL(JB)	0.77	7	121	11	Common Shares	896215209	New York	1.4	1.4	4.2	U.S. Public				201.3	11000000		"11/13/07
11/13/07
11/13/07"	"
"	"180
180
180"	"
"	No	No	No			2	2	7	11.75		92029	89621520	TRIMAS CORP	TRS	5/18/07	11.75	TRIMAS CORP	5/21/07	3	0	0	1.265822785	0	0	79	0.012658228	0	0.050632911	0	0.012658228	0	0	0	0.068181818
8/3/06	12/14/06	US BioEnergy Corp	2869	USBE	"UBS-INV-BANK
/PIPER-JAFFRAY(JB)"	0.98	7	140	14	Common Shares	90342V109	Nasdaq	Comb.	Comb.	4.14286	U.S. Public			9375000		10000000		"06/12/07
06/12/07
06/12/07"	"79.034
"	"180
180
180"	"52348000.00
"	No	No	No			2	2	4	15.1		91680	90342V10	U S BIOENERGY CORP	USBE	12/15/06	15.10000038	US BIOENERGY CORP	12/15/06	0	0	0.662251656	5.960264901	0	8.609271523	152	0.006578947	0	0.013157895	0	0.019736842	0	0.026315789	0	0.078571456
8/4/06	11/8/06	OneBeacon Insurance Group Ltd	6331	OB	LEH	1.438	5.75	600	25	Class A Shares	G67742109	New York	Comb.	Comb.	3.45	U.S. Public				500		24000000	"05/07/07
05/07/07
05/07/07"	"
"	"180
180
180"	"
"	No	No	No			1	2	11	26.01	26	91600	G6774210	ONEBEACON INSURANCE GROUP LTD	OB	11/9/06	26.01000023	"ONEBEACON INSURANCE GROUP, LTD."	11/9/06	0	0	0	0	0	0	16	0	0	0	0	0.0625	0.0625	0	0	0.040400009
8/7/06	12/18/06	Claymont Steel Holdings Inc	3312	PLTE	JEFFERIES	1.19	7	147.9	17	Common Shares	18382P104	Nasdaq	Comb.	Comb.	4.17647	U.S. Public				115	6250000	2450000	"06/16/07
06/16/07
06/16/07"	"50.152
"	"180
180
180"	"8810165.00
"	No	No	No			1	1	4	18.44		91676	18382P10	CLAYMONT STEEL HOLDINGS INC	PLTE	12/19/06	18.44000053	"CLAYMONT STEEL HOLDINGS, INC."	12/20/06	1	0	0	5.747126437	0	0	175	0.011428571	0	0.028571429	0.005714286	0.022857143	0	0.005714286	0	0.084705914
8/7/06	1/31/07	XTENT Inc	3841	XTNT	PIPER-JAFFRAY	1.12	7	75.2	16	Common Shares	984141101	Nasdaq	Comb.	Comb.	4.25	U.S. Public				103.5	4700000		"07/30/07
07/30/07"	"
"	"180
180"	"
"	No	No	Yes			1	1	4	16.48		91835	98414110	XTENT INC	XTNT	2/1/07	16.47999954	XTENT INC	2/1/07	0	0	1.333333333	2	0.666666667	2	153	0	0.006535948	0.039215686	0	0.039215686	0.013071895	0.013071895	0	0.029999971
8/9/06	11/20/06	Willdan Group Inc	8711	WLDN	WEDBUSH-M	0.7	7	29	10	Common Shares	96924N100	Nasdaq	Comb.	Comb.	4.2	U.S. Public				28.8	2000000	900000	"05/19/07
05/19/07
05/19/07"	"56.798
"	"180
180
180"	"3812640.00
"	No	No	No			1	1	1	10.56		91625	96924N10	WILLDAN GROUP INC	WLDN	11/21/06	10.56000042	"WILLDAN GROUP, INC."	11/21/06	0	0	1	2	0	0	201	0	0.004975124	0.019900498	0	0.019900498	0.004975124	0.004975124	0	0.056000042
8/10/06	11/9/06	Thermage Inc	3845	THRM	MERRILL	0.49	7	42	7	Common Shares	88343R101	Nasdaq	1.429	1.429	4.14286	U.S. Public				86.3	6000000		"05/08/07
05/08/07
05/08/07"	"73.179
"	"180
180
180"	"16370450.00
"	No	No	Yes			1	1	5	6.75		91623	83438K10	THERMAGE INC	THRM	11/10/06	6.75	SOLTA MEDICAL INC	11/13/06	3	0	0.699300699	1.398601399	1.398601399	2.797202797	145	0	0	0.027586207	0.006896552	0.027586207	0.006896552	0.006896552	0	-0.035714286
8/10/06	12/15/06	Double-Take Software Inc	7372	DBTK	"COWEN-CO
/THOMAS-WEISEL(JB)"	0.77	7	82.5	11	Common Shares	258598101	Nasdaq	Comb.	Comb.	4.18182	U.S. Public				86.3	5000000	2500000	"06/13/07
06/13/07
06/13/07"	"54.699
"	"180
180
180"	"11214806.00
"	No	No	Yes			2	2	4	12.66		91662	25859810	DOUBLE TAKE SOFTWARE INC	DBTK	12/15/06	12.65999985	"DOUBLE-TAKE SOFTWARE, INC."	12/15/06	0	0	1.910828025	1.27388535	0	0	158	0.006329114	0.012658228	0.037974684	0	0.03164557	0.012658228	0.006329114	0	0.150909077
8/11/06	11/8/06	KBW Inc	6211	KBW	KEEFE/MERRILL(JB)	1.47	7	142.8	21	Common Shares	482423100	New York	Comb.	Comb.	4.19048	U.S. Public				100	3900000	2900000	"05/07/07
05/07/07
05/07/07"	"78.743
"	"180
180
180"	"24078908.00
"	No	No	No			2	3	9	26.83		91578	48242310	K B W INC	KBW	11/9/06	26.82999992	"KBW, INC."	11/9/06	0	0	0	2.352941176	0	3.529411765	85	0	0	0.011764706	0	0.035294118	0.011764706	0	0	0.277619044
8/11/06	12/12/06	IPG Photonics Corp	3674	IPGP	MERRILL/LEH(JB)	1.155	7	148.5	16.5	Common Shares	44980X109	Nasdaq	1.394	1.424	4.18182	U.S. Public				130	6241379	2758621	"06/10/07
06/10/07
06/10/07"	"78.856
"	"180
180
180"	"33813601.00
"	No	No	Yes			2	2	5	25.6		91668	44980X10	I P G PHOTONICS CORP	IPGP	12/13/06	25.60000038	IPG PHOTONICS CORP	12/13/06	0	0	0	6.338028169	0	2.112676056	285	0	0.007017544	0.049122807	0	0.024561404	0	0	0	0.551515175
8/11/06	12/13/06	MEDecision Inc	7372	MEDE	COWEN-CO	0.7	7	47	10	Common Shares	58406P102	Nasdaq	Comb.	Comb.	4	U.S. Public				94.9	3300000	1400000	"06/11/07
06/11/07
06/11/07"	"68.148
"	"180
180
180"	"10182474.00
"	No	No	Yes			1	1	3			91671	58406P10	MEDECISION INC	MEDE	12/13/06	10	"MEDECISION, INC."	12/13/06	0	0	1.546391753	2.577319588	0	2.06185567	195	0.005128205	0.015384615	0.025641026	0.005128205	0.020512821	0.015384615	0	0	0
8/11/06	4/19/07	Superior Offshore Intl Inc	3533	DEEP	MERRILL/JPM(JB)	1.05	7	152.5	15	Common Shares	86825Q104	Nasdaq	Comb.	Comb.	4.2	U.S. Public				200	8666667	1500000	"10/16/07
10/16/07
10/16/07"	"
"	"180
180
180"	"
"	No	No	No			2	2	5	17.54		91958	86825Q10	SUPERIOR OFFSHORE INTL INC	DEEP	4/20/07	17.54000092	SUPERIOR OFFSHORE INTERNATIONAL INC.	4/20/07	0	0	0	8.994708995	0	2.116402116	190	0	0.010526316	0.047368421	0	0.015789474	0	0	0	0.169333395
8/11/06	11/14/07	Virtual Radiologic Corp	8099	VRAD	GS	1.19	7	68	17	Common Shares	92826B104	Nasdaq	Comb.	Comb.		U.S. Public					4000000		"05/12/08
05/12/08
05/12/08"	"
"	"180
180
180"	"
"	No	No	Yes			1	1	3	20.75		92455	92826B10	VIRTUAL RADIOLOGIC CORP	VRAD	11/15/07	20.75	VIRTUAL RADIOLOGIC CORP	11/15/07	0	0	0	4.395604396	0.549450549	3.846153846	183	0	0	0.021857923	0	0.021857923	0	0	1	0.220588235
8/14/06	11/14/06	Emergent BioSolutions Inc	2834	EBS	JPM	0.875	7	62.5	12.5	Common Shares	29089Q105	New York	Comb.	Comb.	4.24	U.S. Public				86.3	5000000		"05/13/07
05/13/07
05/13/07"	"81.393
"	"180
180
180"	"22318281.00
"	No	No	No			1	2	3	11.7		91571	29089Q10	EMERGENT BIOSOLUTIONS INC	EBS	11/15/06	11.69999981	EMERGENT BIOSOLUTIONS INC.	11/15/06	0	0	0.4	0.8	0.2	5.4	503	0.001988072	0.015904573	0.033797217	0	0.021868787	0.007952286	0.011928429	0	-0.064000015
8/14/06	1/19/07	MV Oil Trust	1311	MVO	RAYMOND	1.3	6.5	150	20	Shs Benficl Int	553859109	New York	Comb.	Comb.	0.76	U.S. Public			7500000	172.5		7500000	7/18/07 0:00		180		No	No	No			1	1	4	22.37		91707	55385910	M V OIL TRUST	MVO	1/19/07	22.37000084	MV OIL TRUST	1/19/07	0	0	0	4.95049505	0	1.98019802	101	0.00990099	0	0.02970297	0	0.04950495	0	0	0	0.118500042
8/16/06	11/15/06	Hansen Medical Inc	3842	HNSN	MORGAN-STANLEY/JPM(JB)	0.84	7	75	12	Common Shares	411307101	Nasdaq	Comb.	Comb.	4.25	U.S. Public				86.3	6250000		"05/14/07
05/14/07
05/14/07"	"3.280
"	"180
180
180"	"674214.00
"	No	No	Yes			2	2	4	12.2		91613	41130720	HANSEN MEDICAL INC	HNSN	11/16/06	12.19999981	HANSEN MEDICAL INC	11/16/06	0	0	0.427350427	1.709401709	0.854700855	2.991452991	238	0	0.016806723	0.037815126	0	0.025210084	0.008403361	0.021008403	0	0.016666651
8/18/06	11/29/06	Netlist Inc	3674	NLST	THOMAS-WEISEL	0.49	7	43.8	7	Common Shares	64118P109	Nasdaq	Comb.	Comb.	4.28571	U.S. Public				57.5	6250000		"05/28/07
05/28/07
05/28/07"	"67.897
"	"180
180
180"	"13270000.00
"	No	No	No			1	1	3	8.1		91616	64118P10	NETLIST INC	NLST	11/30/06	8.100000381	NETLIST INC	11/30/06	0	0	1.060070671	5.300353357	0.706713781	2.473498233	286	0	0	0.031468531	0	0.024475524	0.013986014	0.017482517	0	0.157142912
8/25/06	11/8/06	Physicians Formula Holdings	2844	FACE	"DEUTSCHE-BK-SEC
/CITIGROUP(JB)"	1.19	7	127.5	17	Common Shares	719427106	Nasdaq	Comb.	Comb.	4.23529	U.S. Public				115	3125000	4375000	"05/07/07
05/07/07
05/07/07"	"45.281
"	"180
180
180"	"6206376.00
"	No	No	No			2	2	5	19.72		91610	71942710	PHYSICIANS FORMULA HOLDINGS INC	FACE	11/9/06	19.71999931	"PHYSICIANS FORMULA HOLDINGS, INC."	11/9/06	0	0	0	6.325301205	0	2.108433735	332	0.021084337	0.003012048	0.015060241	0.003012048	0.015060241	0.003012048	0	0	0.159999959
9/1/06	12/7/06	Heelys Inc	3143	HLYS	BEAR/WACHOVIA-SEC(JB)	1.47	7	134.9	21	Common Shares	42279M107	Nasdaq	Comb.	Comb.	4.2	U.S. Public			6250000	115	3125000	3300000	"06/05/07
06/05/07
06/05/07"	"76.229
"	"180
180
180"	"20603875.00
"	No	No	Yes			2	2	4	32.6		91667	42279M10	HEELYS INC	HLYS	12/8/06	32.59999847	"HEELYS, INC."	12/11/06	3	0	0	3.488372093	0.581395349	4.069767442	173	0	0.01734104	0.005780347	0	0.040462428	0.005780347	0	0	0.55238088
9/1/06	12/14/06	Isilon Systems Inc	3572	ISLN	"MORGAN-STANLEY
/MERRILL(JB)"	0.91	7	108.6	13	Common Shares	46432L104	Nasdaq	Comb.	Comb.	4.23077	U.S. Public				86.3	8350000		"06/12/07
06/12/07
06/12/07"	"85.363
"	"180
180
180"	"52143187.00
"	No	No	Yes			2	2	4	23.1		91669	46432L10	ISILON SYSTEMS INC	ISLN	12/15/06	23.10000038	"ISILON SYSTEMS, INC."	12/15/06	0	0	0.696864111	4.181184669	0.348432056	3.832752613	291	0	0	0.030927835	0	0.010309278	0.006872852	0.003436426	0	0.776923106
9/12/06	12/20/06	Universal Power Group Inc	3691	UPG	"LADENBURG
/WUNDERLICH(JB)"	0.49	7	21	7	Common Shares	913788105	American	Comb.	Comb.		U.S. Public				27.6	2000000	1000000	12/15/07 0:00	40	360	2000000	No	No	No			2	2	2	7.35		91654	91378810	UNIVERSAL POWER GROUP INC	UPG	12/21/06	7.349999905	UNIVERSAL POWER GROUP INC.	12/22/06	1	0	0.392156863	1.960784314	0	0.980392157	511	0.007827789	0.01369863	0.025440313	0	0.035225049	0.007827789	0.01369863	0	0.049999986
9/13/06	12/13/06	Obagi Medical Products Inc	2834	OMPI	JPM	0.77	7	58.9	11	Common Shares	67423R108	Nasdaq	Comb.	Comb.	4.2	U.S. Public				86.3	4000000	1350000	"06/11/07
03/13/07
06/11/07
06/11/07"	"75.379
0.079
"	"180
90
180
180"	"16431898.00
17285.00
"	No	No	No			1	1	4	10.1		91675	67423R10	OBAGI MEDICAL PRODUCTS INC	OMPI	12/14/06	10.10000038	"OBAGI MEDICAL PRODUCTS, INC."	12/14/06	0	0	0	6.024096386	0	0	166	0	0	0.030120482	0	0.018072289	0	0.006024096	0	-0.081818147
9/15/06	12/12/06	Guidance Software Inc	7372	GUID	MORGAN-STANLEY	0.805	7	57.5	11.5	Common Shares	401692108	Nasdaq	Comb.	Comb.	4.17391	U.S. Public				80	3250000	1750000	"06/10/07
06/10/07
06/10/07"	"
"	"180
180
180"	"
"	No	No	No			1	1	4	15.18		91666	40169210	GUIDANCE SOFTWARE INC	GUID	12/13/06	15.18000031	"GUIDANCE SOFTWARE, INC."	12/13/06	0	0	1.015228426	0.507614213	0.507614213	1.52284264	197	0.005076142	0.020304569	0.020304569	0.005076142	0.025380711	0.040609137	0.015228426	1	0.320000027
9/18/06	1/26/07	Oculus Innovative Sciences Inc	3841	OCLS	ROTH-CAPITAL	0.56	7	24.2	8	Common Shares	67575P108	Nasdaq	Comb.	Comb.	3.5	U.S. Public				80.5	3025000		"07/25/07
07/25/07
07/25/07"	"
"	"180
180
180"	"
"	No	No	Yes			1	1	3	7.89		91742	83558L10	OCULUS INNOVATIVE SCIENCES INC	OCLS	1/25/07	7.800000191	"SONOMA PHARMACEUTICALS, INC."	1/26/07	1	0	0.403225806	3.629032258	0.806451613	1.612903226	250	0.024	0.012	0.032	0	0.02	0.012	0.012	0	-0.024999976
9/19/06	1/24/07	Meruelo Maddux Properties Inc	6531	MMPI	"FRIEDMAN-B-CO
/UBS-INV-BANK(JB)"	0.7	7	370	10	Common Shares	590473104	Nasdaq	Comb.	Comb.	3.75	U.S. Public			40000000	500	37000000		"01/19/08
01/19/08"	"
"	"360
360"	"
"	No	No	No			2	2	7	10.6		91740	59047310	MERUELO MADDUX PROPERTIES INC	MMPI	1/25/07	10.60000038	"EVOQ PROPERTIES, INC."	1/26/07	1	0	0.941176471	4.470588235	0.705882353	0.470588235	426	0.004694836	0.009389671	0.039906103	0.007042254	0.028169014	0.007042254	0.004694836	0	0.060000038
9/21/06	12/13/06	NewStar Financial Inc	6141		GS/MORGAN-STANLEY(JB)	1.19	7	204	17	Common Shares	65251F105		1.4	1.4	4.2	U.S. Public				100	12000000		"06/11/07
06/11/07
06/11/07"	"
"	"180
180
180"	"
"	No	No	Yes			2	4	8	17.71		91674	65251F10	NEWSTAR FINANCIAL INC	NEWS	12/14/06	17.70999908	"FIRST EAGLE PRIVATE CREDIT, LLC"	12/15/06	1	0	0	4.597701149	1.149425287	2.298850575	87	0	0	0.011494253	0	0.011494253	0	0	0	0.041764652
9/22/06	12/14/06	Carrols Restaurant Group Inc	5812	TAST	"WACHOVIA-SEC
/BA-SEC-LLC(JB)"	0.845	6.5	130	13	Common Shares	14574X104	Nasdaq	Comb.	Comb.	3.9	U.S. Public				210	5666666	4333334	"06/12/07
06/12/07
06/12/07"	"51.601
"	"180
180
180"	"11159019.00
"	No	No	No			2	2	4	15.2		91678	14574X10	CARROLS RESTAURANT GROUP INC	TAST	12/15/06	15.19999981	"CARROLS RESTAURANT GROUP, INC."	12/15/06	0	0	0	4.938271605	0	4.938271605	162	0	0	0.012345679	0	0.018518519	0.00617284	0	0	0.169230755
9/26/06	10/22/07	CVR Energy Inc	2911	CVI	GS/DEUTSCHE-BK-SEC(JB)	1.24	6.526	380	19	Common Shares	12662P108	New York	Comb.	Comb.		U.S. Public				300	20000000		"04/19/08
04/19/08"	"
"	"180
180"	"
"	No	No	No		Icahn Partners LP	2	2	5	21.05		92326	12662P10	C V R ENERGY	CVI	10/23/07	20.25	CVR ENERGY INC	10/24/07	1	0	0.34965035	6.293706294	0	6.468531469	573	0.006980803	0.013961606	0.006980803	0.003490401	0.019197208	0.001745201	0.001745201	0	0.065789474
9/27/06	2/7/07	Switch & Data Facilities Co	4813	SDXC	"DEUTSCHE-BK-SEC
/JEFFERIES(JB)"	1.19	7	198.3	17	Common Shares	871043105	Nasdaq	Comb.	Comb.	4.2	U.S. Public				150	9000000	2666667	"08/06/07
08/06/07
08/06/07"	"
"	"180
180
180"	"
"	No	No	Yes			2	2	7	19		91830	87104310	SWITCH & DATA INC	SDXC	2/8/07	19	"SWITCH & DATA FACILITIES COMPANY, INC."	2/9/07	1	0	0.78125	4.296875	0.390625	4.6875	261	0.007662835	0.003831418	0.026819923	0.003831418	0.026819923	0.011494253	0.011494253	0	0.117647059
9/28/06	1/22/07	AeroVironment Inc	3721	AVAV	GS	1.19	7	113.9	17	Common Shares	8073108	Nasdaq	1.4	1.4	4.2	U.S. Public				115	4536306	2163694	"07/21/07
07/21/07
07/21/07"	"60.593
"	"180
180
180"	"11435370.00
"	No	No	Yes			1	1	6	23.93		91733	807310	AEROVIRONMENT INC	AVAV	1/23/07	23.93000031	AEROVIRONMENT INC	1/23/07	0	0	0.980392157	1.960784314	0.980392157	2.941176471	105	0.00952381	0	0.028571429	0	0.019047619	0.00952381	0.019047619	0	0.407647077
9/28/06	1/30/07	Animal Health International	5191	AHII	JPM	0.77	7	129.8	11	Common Shares	03525N109	Nasdaq	Comb.	Comb.	0.90909	U.S. Public				155.3	9100000	2700000	"07/29/07
07/29/07
07/29/07"	"
"	"180
180
180"	"
"	No	No	No			1	1	4	12.45		91730	03525N10	ANIMAL HEALTH INTERNATIONAL INC	AHII	1/31/07	12.44999981	"ANIMAL HEALTH HOLDINGS, INC."	1/31/07	0	0	1.492537313	4.47761194	0	0	68	0	0	0	0	0.058823529	0	0	0	0.131818165
9/29/06	12/14/06	Altra Holdings Inc	3568	AIMC	MERRILL	0.945	7	135	13.5	Common Shares	02208R106	Nasdaq	1.444	1.407	4.14815	U.S. Public				172.5	3333334	6666666	"06/12/07
06/12/07
06/12/07"	"56.687
"	"180
180
180"	"13087591.00
"	No	No	No			1	1	4	14.29		91658	02208R10	ALTRA HOLDINGS INC	AIMC	12/15/06	14.28999996	ALTRA INDUSTRIAL MOTION CORP.	12/15/06	0	0	0	0	0	0	85	0	0	0.023529412	0.011764706	0.023529412	0.011764706	0	0	0.058518516
10/3/06	12/19/06	Dayton Superior Corp	3315		BAIRD	0.84	7	94.2	12	Common Shares	240028308		Comb.	Comb.	4.2	U.S. Public				150	7850000		"06/17/07
06/17/07
06/17/07"	"7.385
"	"180
180
180"	"1386415.00
"	No	No	No			1	1	4	11.5		91663	24002830	DAYTON SUPERIOR CORP	DSUP	12/20/06	11.5	DAYTON SUPERIOR CORP	12/20/06	0	0	0	3.846153846	0	0.961538462	104	0	0	0.028846154	0	0.009615385	0	0	0	-0.041666667
10/5/06	4/12/07	Comverge Inc	3822	COMV	CITIGROUP	1.26	7	95.4	18	Common Shares	205859101	Nasdaq	Comb.	Comb.	4.2	U.S. Public				90	5300000		"10/09/07
10/09/07
10/09/07"	"
"	"180
180
180"	"
"	No	No	Yes			1	1	4	22.31		91957	20585910	COMVERGE INC	COMV	4/13/07	22.30999947	"COMVERGE, INC."	4/13/07	0	0	2.040816327	6.12244898	1.020408163	0	99	0	0	0.01010101	0.01010101	0.02020202	0.01010101	0.03030303	0	0.239444415
10/10/06	5/15/07	Skilled Healthcare Group Inc	8051	SKH	"CREDIT-SUISSE
/UBS-INV-BANK(JB)
/BA-SEC-LLC(JB)"	1.04	6.71	258.3	15.5	Class A Ord Shs	83066R107	New York	Comb.	Comb.	4.05032	U.S. Public				175	8333333	8333333	"11/11/07
11/11/07
11/11/07"	"
"	"180
180
180"	"
"	No	No	No			3	3	9	15.9		92020	37185X10	SKILLED HEALTHCARE GROUP INC	SKH	5/15/07	15.89999962	"GENESIS HEALTHCARE, INC."	5/16/07	1	0	0	7.058823529	0	1.764705882	340	0.002941176	0.002941176	0.005882353	0	0.017647059	0.005882353	0	0	0.025806427
10/12/06	2/7/07	National CineMedia Inc	7319	NCMI	"CREDIT-SUISSE/JPM(JB)
/LEH(JB)
/MORGAN-STANLEY(JB)"	1.155	5.5	798	21	Common Shares	635309107	Nasdaq	1.5	1	3	U.S. Public				700	38000000		"08/06/07
08/06/07"	"
"	"180
180"	"
"	No	No	No			4	4	13	25.67		91822	63530910	NATIONAL CINEMEDIA INC	NCMI	2/8/07	25.67000008	"NATIONAL CINEMEDIA, INC."	2/9/07	1	0	0	4.022988506	0	2.298850575	348	0	0	0.017241379	0.002873563	0.034482759	0	0.005747126	0	0.222380956
10/12/06	3/16/07	FCStone Group Inc	8748	FCSX	"BMO-CAPITAL
/BA-SEC-LLC(JB)"	1.68	7	122.4	24	Common Shares	31308T100	Nasdaq	1.417	1.375	4.20833	U.S. Public				90	5100000		"09/12/07
09/12/07
09/12/07"	"
"	"180
180
180"	"
"	No	No	No			2	2	5	31.11		91898	31308T10	FCSTONE GROUP INC	FCSX	3/16/07	31.12999916	"FCSTONE GROUP, INC."	3/19/07	3	0	0.873362445	5.240174672	0.436681223	2.183406114	232	0	0	0.025862069	0.012931034	0.012931034	0.004310345	0.004310345	0	0.297083298
10/20/06	4/4/07	Veraz Networks Inc	7373	VRAZ	CREDIT-SUISSE/LEH(JB)	0.56	7	72	8	Common Shares	923359103	Nasdaq	Comb.	Comb.	4.2	U.S. Public				115	6750000	2250000	"10/01/07
10/01/07
10/01/07"	"
"	"180
180
180"	"
"	No	No	Yes			2	2	4	7.8		91969	25250T20	VERAZ NETWORKS INC	VRAZ	4/5/07	7.800000191	DIALOGIC INC.	4/5/07	0	0	1.212121212	3.636363636	0	3.636363636	167	0	0.005988024	0.011976048	0	0.023952096	0.011976048	0.011976048	0	-0.024999976
