Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
INDOOR HARVEST CORP,11/7/14,9,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0
"FRESHPET, INC.",11/10/14,491,0.0,6.313645621,0.40733197600000004,0.40733197600000004,FRPT,494.0,0.002024291,0.0,0.010121457,0.002024291,0.006072874,0.008097166,0.006072874
JOINT CORP,11/12/14,180,2.777777778,2.222222222,1.6666666669999999,1.6666666669999999,JYNT,182.0,0.0,0.005494505,0.027472527000000004,0.0,0.010989011000000002,0.010989011000000002,0.010989011000000002
AXALTA COATING SYSTEMS LTD.,11/13/14,20,0.0,0.0,0.0,0.0,AXTA,20.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
SOLENO THERAPEUTICS INC,11/13/14,291,0.687285223,1.7182130580000001,0.687285223,3.436426117,CAPN,294.0,0.003401361,0.013605441999999999,0.030612245,0.006802720999999999,0.020408163,0.017006803,0.003401361
FIBROGEN INC,11/14/14,251,0.7968127490000001,1.195219124,0.398406375,3.1872509960000004,FGEN,252.0,0.0,0.023809524,0.023809524,0.0,0.023809524,0.011904762,0.011904762
"PRA HEALTH SCIENCES, INC.",11/14/14,318,0.0,3.7735849060000004,0.0,2.830188679,PRAH,318.0,0.01572327,0.0,0.009433961999999999,0.009433961999999999,0.003144654,0.012578616,0.0
"SKY SOLAR HOLDINGS, LTD.",11/14/14,173,0.5780346820000001,2.89017341,0.5780346820000001,1.734104046,SKYS,174.0,0.0,0.005747126,0.022988506000000002,0.0,0.028735632,0.005747126,0.011494253000000001
VIRGIN AMERICA INC.,11/14/14,377,0.26525198899999997,1.856763926,0.0,0.530503979,VA,379.0,0.002638522,0.005277045,0.026385224,0.005277045,0.031662269,0.0,0.015831135
LANDMARK INFRASTRUCTURE PARTNERS LP,11/17/14,298,0.33557047,4.026845638,0.0,2.348993289,LMRK,298.0,0.013422818999999999,0.0,0.016778523,0.003355705,0.023489932999999998,0.006711409000000001,0.003355705
NAVIOS MARITIME MIDSTREAM PARTNERS LP,11/17/14,243,2.880658436,2.469135802,0.411522634,0.823045267,NAP,244.0,0.0,0.0,0.012295081999999999,0.0,0.016393443,0.004098361,0.0
NEURODERM LTD.,11/17/14,179,0.0,1.675977654,0.0,2.7932960889999996,NDRM,180.0,0.005555556,0.011111111000000002,0.038888888999999996,0.005555556,0.016666667,0.022222222000000003,0.005555556
EHI CAR SERVICES LTD,11/18/14,193,0.518134715,3.10880829,0.0,1.554404145,EHIC,196.0,0.005102041,0.015306122,0.030612245,0.010204082,0.015306122,0.010204082,0.010204082
STORE CAPITAL CORP,11/19/14,144,0.694444444,4.166666667,0.0,2.083333333,STOR,144.0,0.006944444,0.0,0.027777778,0.006944444,0.013888889,0.0,0.0
SECOND SIGHT MEDICAL PRODUCTS INC,11/20/14,453,0.220750552,1.103752759,0.883002208,0.441501104,EYES,457.0,0.008752735,0.028446389,0.01750547,0.004376368,0.026258206,0.015317286999999999,0.002188184
"EVOFEM BIOSCIENCES, INC.",11/20/14,293,0.6825938570000001,0.6825938570000001,0.6825938570000001,1.023890785,NEOT,295.0,0.0,0.010169491999999999,0.050847458,0.0,0.030508475,0.010169491999999999,0.006779661
"PARAMOUNT GROUP, INC.",11/20/14,359,0.278551532,5.292479108999999,0.557103064,0.278551532,PGRE,361.0,0.0,0.0,0.016620499,0.008310249,0.013850416,0.002770083,0.0
CNOVA N.V.,11/21/14,154,0.649350649,1.298701299,1.298701299,0.649350649,CNV,154.0,0.006493506,0.019480518999999998,0.006493506,0.0,0.019480518999999998,0.012987013,0.006493506
"HABIT RESTAURANTS, INC.",11/21/14,252,0.0,4.7619047619999995,0.396825397,1.5873015869999998,HABT,253.0,0.003952569,0.0,0.015810277,0.0,0.023715415,0.0,0.0
PEAK RESORTS INC,11/21/14,336,0.892857143,5.952380952,0.0,0.0,SKIS,337.0,0.011869436,0.0,0.026706231,0.011869436,0.008902077,0.0,0.0
NEFF CORP,11/24/14,330,0.0,5.757575758,0.0,1.515151515,NEFF,330.0,0.006060606,0.0,0.024242424,0.009090909,0.015151515,0.003030303,0.0
HISTOGENICS CORP,12/3/14,212,0.0,0.943396226,0.471698113,1.41509434,HSGX,215.0,0.009302326,0.009302326,0.023255814,0.0,0.023255814,0.004651163,0.009302326
LENDINGCLUB CORP,12/11/14,221,0.904977376,4.524886878,0.452488688,0.904977376,LC,223.0,0.0,0.00896861,0.01793722,0.0,0.022421525,0.004484305,0.00896861
MOMO INC.,12/11/14,220,0.9090909090000001,3.1818181819999998,0.9090909090000001,0.9090909090000001,MOMO,224.0,0.008928571,0.022321429,0.022321429,0.008928571,0.013392857,0.017857143,0.017857143
ORIGO ACQUISITION CORP,12/12/14,1540,0.194805195,3.441558442,0.064935065,0.25974026,CNLMU,1553.0,0.012234385,0.003219575,0.00901481,0.010946555,0.02318094,0.013522215,0.00901481
CONNECTURE INC,12/12/14,408,0.490196078,2.9411764710000003,0.0,0.245098039,CNXR,410.0,0.02195122,0.004878049000000001,0.02195122,0.004878049000000001,0.02195122,0.002439024,0.0
FIAT CHRYSLER AUTOMOBILES N.V.,12/12/14,111,0.0,5.405405405,0.0,0.0,FCAU,111.0,0.0,0.0,0.018018018,0.0,0.009009009,0.0,0.036036036
FIAT CHRYSLER AUTOMOBILES N.V.,12/12/14,111,0.0,5.405405405,0.0,0.0,FCAU,111.0,0.0,0.0,0.018018018,0.0,0.009009009,0.0,0.036036036
"HORTONWORKS, INC.",12/12/14,200,1.0,2.0,1.0,1.5,HDP,201.0,0.0,0.004975124,0.019900498,0.0,0.014925373,0.004975124,0.014925373
"JAMES RIVER GROUP HOLDINGS, LTD.",12/12/14,36,0.0,2.777777778,0.0,0.0,JRVR,36.0,0.0,0.0,0.027777778,0.0,0.083333333,0.0,0.0
"NEW RELIC, INC.",12/12/14,127,0.0,1.57480315,0.787401575,2.362204724,NEWR,129.0,0.0,0.007751938000000001,0.023255814,0.0,0.023255814,0.0,0.007751938000000001
WORKIVA INC,12/12/14,210,0.9523809520000001,2.857142857,0.9523809520000001,0.9523809520000001,WK,213.0,0.004694836,0.009389671,0.023474178,0.004694836,0.028169014,0.004694836,0.009389671
AVOLON HOLDINGS LTD,12/15/14,23,0.0,4.347826087,0.0,0.0,AVOL,23.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0
METALDYNE PERFORMANCE GROUP INC.,12/15/14,31,0.0,6.451612902999999,0.0,0.0,MPG,31.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0
"ON DECK CAPITAL, INC.",12/17/14,112,1.785714286,4.464285714,0.0,3.571428571,ONDK,114.0,0.0,0.00877193,0.01754386,0.0,0.01754386,0.00877193,0.01754386
"BELLICUM PHARMACEUTICALS, INC",12/18/14,342,0.29239766100000003,1.754385965,0.0,2.046783626,BLCM,343.0,0.011661808000000001,0.011661808000000001,0.032069971,0.0,0.017492711,0.0058309040000000005,0.017492711
RICE MIDSTREAM PARTNERS LP,12/18/14,117,0.0,4.2735042739999995,0.0,3.4188034189999996,RMP,119.0,0.008403361,0.0,0.025210084,0.0,0.016806723,0.0,0.0
"JUNO THERAPEUTICS, INC.",12/19/14,271,0.36900369,0.73800738,0.73800738,2.95202952,JUNO,274.0,0.00729927,0.01459854,0.01459854,0.003649635,0.02189781,0.00729927,0.01459854
"H-CYTE, INC.",12/19/14,372,0.806451613,2.6881720430000002,0.0,3.76344086,MDVXU,375.0,0.016,0.024,0.029333333,0.008,0.018666666999999998,0.018666666999999998,0.029333333
"PO YUEN CULTURAL HOLDINGS (HONG KONG) CO., LTD.",12/23/14,271,0.0,3.32103321,0.0,0.0,,271.0,0.0,0.014760148,0.011070111,0.011070111,0.033210332,0.014760148,0.007380074
"COUNTY BANCORP, INC.",1/16/15,243,0.0,0.823045267,0.823045267,0.411522634,ICBK,244.0,0.004098361,0.020491803,0.024590163999999998,0.0,0.045081967,0.012295081999999999,0.004098361
"PATRIOT NATIONAL, INC.",1/20/15,341,1.46627566,6.451612902999999,0.293255132,0.586510264,PN,341.0,0.005865103000000001,0.0,0.014662757,0.005865103000000001,0.020527859,0.005865103000000001,0.005865103000000001
"EXELA TECHNOLOGIES, INC.",1/20/15,1416,0.141242938,2.895480226,0.070621469,0.282485876,QPACU,1423.0,0.01054111,0.002810963,0.007730148,0.00983837,0.027406887,0.013352073,0.011243851000000001
BOX INC,1/23/15,149,1.342281879,1.342281879,1.342281879,3.3557046980000003,BOX,152.0,0.0,0.0,0.013157895,0.0,0.013157895,0.006578947,0.019736842
EURONAV NV,1/23/15,73,4.109589041,9.589041096,0.0,0.0,EURN,74.0,0.0,0.040540541,0.013513513999999999,0.0,0.040540541,0.027027027000000002,0.0
ZOSANO PHARMA CORP,1/27/15,351,0.0,1.994301994,0.56980057,3.4188034189999996,ZSAN,354.0,0.005649718000000001,0.011299435,0.033898305,0.005649718000000001,0.016949153,0.0028248590000000003,0.014124293999999999
ASCENDIS PHARMA A/S,1/28/15,250,0.0,1.2,0.8,0.0,ASND,252.0,0.003968254,0.01984127,0.04365079400000001,0.003968254,0.01984127,0.007936508,0.003968254
"SALARIUS PHARMACEUTICALS, INC.",1/29/15,244,0.8196721309999999,1.2295081970000001,0.409836066,3.68852459,FLKS,246.0,0.020325203,0.012195122,0.016260163,0.004065041,0.012195122,0.024390244,0.008130080999999999
PRESBIA PLC,1/29/15,166,0.0,1.2048192770000001,0.602409639,1.2048192770000001,LENS,166.0,0.006024096,0.006024096,0.054216867,0.018072289,0.024096386,0.006024096,0.012048193
AVINGER INC,1/30/15,259,0.386100386,2.316602317,0.386100386,1.158301158,AVGR,260.0,0.003846154,0.007692308,0.015384615,0.003846154,0.015384615,0.007692308,0.007692308
ENTELLUS MEDICAL INC,1/30/15,111,0.900900901,4.504504505,0.0,1.801801802,ENTL,112.0,0.0,0.0,0.017857143,0.0,0.017857143,0.008928571,0.008928571
"SPARK THERAPEUTICS, INC.",1/30/15,306,1.307189542,0.980392157,1.6339869280000001,3.921568627,ONCE,312.0,0.006410256,0.022435897000000003,0.032051282,0.003205128,0.012820513,0.022435897000000003,0.009615385
SHAKE SHACK INC.,1/30/15,234,0.0,4.2735042739999995,0.0,1.282051282,SHAK,234.0,0.0,0.0,0.034188034,0.0,0.02991453,0.0,0.0
"INFRAREIT, INC.",2/2/15,344,0.0,3.1976744189999997,1.162790698,5.23255814,HIFR,346.0,0.00867052,0.005780347,0.005780347,0.005780347,0.01734104,0.0,0.0
"TRACON PHARMACEUTICALS, INC.",2/2/15,494,0.0,0.4048583,0.20242915,0.0,TCON,496.0,0.0020161289999999998,0.0020161289999999998,0.040322581,0.0040322579999999995,0.02016129,0.0,0.012096774
NEXVET BIOPHARMA PLC,2/5/15,371,0.539083558,0.808625337,0.269541779,3.504043127,NVET,372.0,0.002688172,0.008064515999999999,0.024193548,0.008064515999999999,0.021505376,0.008064515999999999,0.008064515999999999
BARINGTON/HILCO ACQUISITION CORP.,2/6/15,1218,0.164203612,3.0377668310000003,0.082101806,0.328407225,BHACU,1228.0,0.008143322,0.003257329,0.009771987,0.010586318999999999,0.022801303,0.013029316,0.010586318999999999
COLUMBIA PIPELINE PARTNERS LP,2/6/15,198,0.0,3.03030303,1.01010101,1.515151515,CPPL,200.0,0.005,0.0,0.03,0.0,0.03,0.0,0.005
"EASTERLY GOVERNMENT PROPERTIES, INC.",2/9/15,420,0.47619047600000003,4.0476190480000005,0.47619047600000003,0.7142857140000001,DEA,421.0,0.002375297,0.002375297,0.019002375,0.009501188,0.009501188,0.011876485,0.0
"AVENUE FINANCIAL HOLDINGS, INC.",2/11/15,179,2.234636872,1.117318436,0.558659218,0.0,AVNU,179.0,0.0,0.005586592,0.011173184,0.005586592,0.033519553,0.011173184,0.005586592
"INOVALON HOLDINGS, INC.",2/12/15,132,0.757575758,3.03030303,0.757575758,0.0,INOV,133.0,0.0,0.007518797,0.022556391000000002,0.0,0.022556391000000002,0.007518797,0.015037594
INVITAE CORP,2/12/15,331,0.30211480399999996,1.208459215,0.906344411,2.114803625,NVTA,337.0,0.002967359,0.008902077,0.020771513000000002,0.0,0.008902077,0.008902077,0.020771513000000002
"BELLEROPHON THERAPEUTICS, INC.",2/13/15,214,0.0,1.401869159,0.0,2.336448598,BLPH,215.0,0.009302326,0.018604651,0.027906977000000003,0.0,0.027906977000000003,0.018604651,0.027906977000000003
EYEGATE PHARMACEUTICALS INC,2/13/15,196,0.510204082,1.530612245,0.510204082,1.530612245,EYEG,197.0,0.0,0.010152284000000001,0.025380711,0.0050761420000000005,0.045685279,0.010152284000000001,0.0050761420000000005
CARDCONNECT CORP.,2/13/15,1382,0.506512301,3.256150507,0.07235889999999999,0.14471779999999998,FNTCU,1392.0,0.016522989,0.005028736,0.00933908,0.014367816,0.017241378999999998,0.017241378999999998,0.012931034
WISDOMTREE COAL FUND,2/13/15,809,0.0,1.9777503090000002,0.0,0.494437577,TONS,809.0,0.013597033,0.008652658,0.013597033,0.009888751999999999,0.037082818,0.012360939,0.018541409
GREAT AJAX CORP.,2/17/15,299,2.341137124,7.023411371,0.334448161,0.0,AJX,299.0,0.010033445,0.006688963000000001,0.02006689,0.003344482,0.016722408,0.006688963000000001,0.003344482
ETF MANAGERS GROUP COMMODITY TRUST I,2/18/15,269,0.0,1.4869888480000002,0.37174721200000005,0.0,,269.0,0.0037174720000000003,0.007434944000000001,0.014869888000000001,0.040892193,0.037174721,0.011152416,0.040892193
"ROCKET PHARMACEUTICALS, INC.",2/19/15,378,0.264550265,1.3227513229999999,0.264550265,1.0582010579999999,ITEK,379.0,0.007915567,0.005277045,0.029023747000000003,0.0,0.026385224,0.005277045,0.01055409
"ROCKET PHARMACEUTICALS, INC.",2/19/15,378,0.264550265,1.3227513229999999,0.264550265,1.0582010579999999,ITEK,379.0,0.007915567,0.005277045,0.029023747000000003,0.0,0.026385224,0.005277045,0.01055409
CHECK-CAP LTD,2/20/15,286,0.0,2.7972027969999997,0.34965035,1.048951049,CHEKU,287.0,0.003484321,0.003484321,0.041811847,0.006968640999999999,0.024390244,0.006968640999999999,0.003484321
SUMMIT THERAPEUTICS PLC,3/5/15,303,0.0,0.99009901,0.0,0.6600660070000001,SMMT,304.0,0.006578947,0.009868421,0.032894737,0.0,0.016447368,0.013157895,0.003289474
"MAXPOINT INTERACTIVE, INC.",3/6/15,140,0.7142857140000001,3.571428571,0.7142857140000001,0.7142857140000001,MXPT,143.0,0.0,0.006993007,0.020979021,0.0,0.027972028,0.006993007,0.006993007
"SUMMIT MATERIALS, INC.",3/13/15,149,0.0,4.026845638,0.0,0.67114094,SUM,149.0,0.013422818999999999,0.0,0.013422818999999999,0.0,0.020134228,0.0,0.0
NATIONAL COMMERCE CORP,3/19/15,80,1.25,6.25,3.75,1.25,NCOM,81.0,0.0,0.0,0.04938271599999999,0.0,0.024691357999999997,0.012345678999999998,0.0
STEADYMED LTD.,3/20/15,185,0.540540541,1.081081081,0.0,5.405405405,STDY,187.0,0.0,0.010695187,0.026737967999999997,0.0,0.021390374,0.005347594000000001,0.010695187
NEXTDECADE CORP.,3/24/15,1276,0.156739812,3.2131661439999997,0.078369906,0.313479624,HRMNU,1284.0,0.008566978000000001,0.003115265,0.010124611,0.009345794000000001,0.027258567,0.012461058999999998,0.009345794000000001
NEXTDECADE CORP.,3/24/15,1276,0.156739812,3.2131661439999997,0.078369906,0.313479624,HRMNU,1284.0,0.008566978000000001,0.003115265,0.010124611,0.009345794000000001,0.027258567,0.012461058999999998,0.009345794000000001
CELLECTIS S.A.,3/26/15,246,0.406504065,1.219512195,0.406504065,2.43902439,CLLS,248.0,0.0040322579999999995,0.012096774,0.036290323,0.0,0.024193548,0.016129031999999998,0.008064515999999999
SOLAREDGE TECHNOLOGIES INC,3/26/15,114,0.0,2.631578947,0.8771929820000001,0.8771929820000001,SEDG,115.0,0.0,0.0,0.017391304,0.0,0.026086957,0.0,0.017391304
FRANKLIN FINANCIAL NETWORK INC.,3/27/15,173,1.734104046,0.5780346820000001,1.1560693640000002,0.0,FSB,173.0,0.0,0.0,0.011560694,0.005780347,0.028901734,0.01734104,0.005780347
"JERNIGAN CAPITAL, INC.",3/27/15,189,0.0,4.7619047619999995,0.0,1.0582010579999999,JCAP,189.0,0.005291005,0.005291005,0.042328042,0.0,0.026455026,0.010582011,0.0
TANTECH HOLDINGS LTD,3/27/15,535,0.0,2.803738318,0.373831776,0.0,TANH,537.0,0.016759777,0.005586592,0.013035382,0.009310987,0.027932961,0.016759777,0.011173184
GODADDY INC.,4/1/15,239,0.0,3.347280335,0.0,0.41841004200000004,GDDY,241.0,0.01659751,0.0,0.01659751,0.0,0.020746888,0.004149378,0.008298755
KORNIT DIGITAL LTD.,4/2/15,118,1.694915254,3.389830508,0.847457627,0.847457627,KRNT,118.0,0.0,0.0,0.025423729,0.0,0.025423729,0.008474576,0.0
"XSPORT GLOBAL, INC.",4/3/15,18,0.0,0.0,0.0,0.0,TLLT,18.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0
JMU LTD,4/8/15,209,0.47846890000000003,4.784688995,0.9569377990000001,0.9569377990000001,WOWO,214.0,0.009345794000000001,0.018691588999999998,0.009345794000000001,0.009345794000000001,0.014018692,0.014018692,0.009345794000000001
"KALVISTA PHARMACEUTICALS, INC.",4/9/15,220,0.454545455,2.727272727,0.0,1.8181818180000002,CBYL,221.0,0.004524887,0.009049774,0.027149321,0.0,0.022624434,0.027149321,0.013574661000000002
"ADURO BIOTECH, INC.",4/15/15,248,0.806451613,1.2096774190000001,0.806451613,1.2096774190000001,ADRO,251.0,0.003984064,0.007968127,0.035856574,0.007968127,0.019920319,0.015936255,0.011952191000000001
"CIDARA THERAPEUTICS, INC.",4/15/15,311,0.32154340800000003,0.643086817,0.0,1.607717042,CDTX,312.0,0.006410256,0.012820513,0.038461537999999997,0.003205128,0.028846154,0.006410256,0.022435897000000003
ETSY INC,4/16/15,178,1.123595506,1.6853932580000002,1.123595506,0.0,ETSY,179.0,0.0,0.005586592,0.011173184,0.0,0.022346368999999998,0.011173184,0.016759777
"KEMPHARM, INC",4/16/15,165,0.0,1.8181818180000002,0.606060606,1.8181818180000002,KMPH,167.0,0.005988024000000001,0.011976048000000001,0.035928144,0.005988024000000001,0.023952096000000003,0.023952096000000003,0.023952096000000003
"VIRTU FINANCIAL, INC.",4/16/15,341,0.8797653959999999,4.105571848,0.293255132,0.293255132,VIRT,342.0,0.0,0.002923977,0.01754386,0.0,0.026315789,0.005847953,0.0
XBIOTECH INC.,4/16/15,180,0.0,0.5555555560000001,1.111111111,3.333333333,XBIT,181.0,0.005524861999999999,0.0,0.038674033,0.005524861999999999,0.016574586000000002,0.005524861999999999,0.005524861999999999
PARTY CITY HOLDCO INC.,4/17/15,325,0.0,4.923076923,0.0,0.923076923,PRTY,325.0,0.024615385,0.003076923,0.021538462,0.009230769,0.018461538,0.006153846,0.009230769
APIGEE CORP,4/24/15,141,1.418439716,2.836879433,0.709219858,0.709219858,APIC,143.0,0.0,0.006993007,0.020979021,0.0,0.013986014,0.006993007,0.013986014
NATIONAL STORAGE AFFILIATES TRUST,4/24/15,321,0.62305296,7.165109033999999,0.31152648,1.557632399,NSA,322.0,0.0,0.01242236,0.01552795,0.00310559,0.01552795,0.00310559,0.0
ATLANTIC ALLIANCE PARTNERSHIP CORP.,4/29/15,1113,0.179694519,3.0548068280000003,0.0,0.179694519,AAPC,1118.0,0.013416816000000002,0.005366726,0.010733453,0.015205725,0.016100179,0.017889088,0.01431127
"ENVIVA PARTNERS, LP",4/29/15,186,1.612903226,5.3763440860000005,0.537634409,1.075268817,EVA,187.0,0.0,0.0,0.016042781000000002,0.0,0.053475935999999995,0.0,0.005347594000000001
"VIKING THERAPEUTICS, INC.",4/29/15,391,0.255754476,1.023017903,0.255754476,0.767263427,VKTX,394.0,0.0050761420000000005,0.010152284000000001,0.043147208,0.0025380710000000003,0.015228426000000002,0.012690355,0.012690355
BLUEPRINT MEDICINES CORP,4/30/15,306,0.326797386,1.6339869280000001,0.326797386,1.307189542,BPMC,308.0,0.0,0.006493506,0.029220779,0.0,0.022727273,0.012987013,0.006493506
AROWANA INC.,5/1/15,1484,0.269541779,3.3692722369999997,0.067385445,0.269541779,ARWAU,1496.0,0.009358289,0.0026737970000000003,0.007352941,0.010695187,0.022058823999999998,0.012032086,0.00868984
"BLACK STONE MINERALS, L.P.",5/1/15,100,1.0,6.0,0.0,8.0,BSM,101.0,0.0,0.0,0.01980198,0.0,0.00990099,0.00990099,0.0
OPGEN INC,5/5/15,308,0.324675325,1.6233766230000002,0.649350649,2.597402597,OPGN,312.0,0.012820513,0.003205128,0.019230768999999998,0.0,0.022435897000000003,0.012820513,0.009615385
"COLUCID PHARMACEUTICALS, INC.",5/6/15,192,0.0,1.5625,0.0,1.5625,CLCD,193.0,0.010362694,0.015544041000000001,0.03626943,0.0,0.020725389,0.025906736,0.010362694
"HTG MOLECULAR DIAGNOSTICS, INC",5/6/15,260,0.384615385,1.5384615380000002,1.153846154,0.7692307690000001,HTGM,263.0,0.0,0.003802281,0.045627376,0.003802281,0.030418251,0.003802281,0.019011407
ADAPTIMMUNE THERAPEUTICS PLC,5/7/15,313,0.0,0.638977636,0.0,0.319488818,ADAP,314.0,0.003184713,0.012738853999999999,0.015923567,0.0,0.012738853999999999,0.00955414,0.012738853999999999
"COLLEGIUM PHARMACEUTICAL, INC",5/7/15,276,0.7246376809999999,0.7246376809999999,0.362318841,3.623188406,COLL,278.0,0.010791367,0.007194245,0.032374101,0.010791367,0.010791367,0.021582734,0.017985611999999998
ATYR PHARMA INC,5/7/15,397,0.5037783379999999,1.259445844,0.25188916899999997,1.007556675,LIFE,400.0,0.005,0.0075,0.0275,0.0,0.0075,0.0125,0.01
"TALLGRASS ENERGY, LP",5/7/15,204,0.0,4.4117647060000005,0.0,0.490196078,TEGP,204.0,0.009803922,0.0,0.014705882,0.0,0.019607843,0.0,0.0
"BOJANGLES', INC.",5/11/15,38,0.0,5.263157895,0.0,0.0,BOJA,38.0,0.0,0.0,0.0,0.026315789,0.026315789,0.0,0.0
"EQGP HOLDINGS, LP",5/12/15,62,0.0,1.612903226,1.612903226,0.0,EQGP,62.0,0.0,0.0,0.016129031999999998,0.0,0.048387097000000004,0.0,0.0
BIONDVAX PHARMACEUTICALS LTD.,5/13/15,283,0.0,1.0600706709999999,0.0,1.0600706709999999,BVXV,284.0,0.0,0.014084507,0.028169014,0.007042254,0.028169014,0.007042254,0.003521127
CODE REBEL CORP,5/13/15,395,0.0,2.025316456,0.0,2.025316456,CDRB,397.0,0.0,0.012594458000000001,0.017632242,0.002518892,0.032745592000000004,0.002518892,0.012594458000000001
GALAPAGOS NV,5/14/15,387,0.258397933,1.2919896640000001,0.516795866,0.775193798,GLPG,389.0,0.002570694,0.01285347,0.025706941,0.0,0.020565553,0.01285347,0.0077120819999999994
"JAGUAR HEALTH, INC.",5/14/15,412,0.485436893,3.155339806,0.0,1.213592233,JAGX,414.0,0.004830918,0.0,0.036231884,0.009661836,0.016908213000000002,0.007246376999999999,0.004830918
"FENIX PARTS, INC.",5/15/15,287,2.090592334,3.4843205569999998,1.045296167,1.045296167,FENX,288.0,0.003472222,0.003472222,0.024305556000000002,0.003472222,0.013888889,0.017361111000000002,0.006944444
"ARCADIA BIOSCIENCES, INC.",5/15/15,163,1.840490798,3.067484663,1.226993865,3.680981595,RKDA,166.0,0.0,0.006024096,0.024096386,0.0,0.018072289,0.006024096,0.018072289
FORTRESS TRANSPORTATION & INFRASTRUCTURE INVESTORS LLC,5/18/15,64,3.125,3.125,0.0,1.5625,FTAI,65.0,0.015384615,0.0,0.015384615,0.015384615,0.015384615,0.0,0.0
"RIMINI STREET, INC.",5/20/15,1171,0.170794193,2.903501281,0.0,0.341588386,GPIAU,1175.0,0.01787234,0.0042553190000000005,0.011914893999999999,0.016170213,0.01787234,0.017021276999999998,0.013617021000000002
"BLACK KNIGHT, INC.",5/21/15,185,0.0,5.405405405,0.540540541,0.0,BKFS,186.0,0.005376344,0.0,0.0,0.005376344,0.02688172,0.0,0.0
BAOZUN INC.,5/21/15,184,1.086956522,4.891304348,1.086956522,1.086956522,BZUN,188.0,0.0053191490000000004,0.026595745,0.026595745,0.010638298000000001,0.015957447,0.010638298000000001,0.015957447
SHOPIFY INC.,5/21/15,213,0.46948356799999996,1.408450704,1.8779342719999998,0.0,SHOP,214.0,0.0,0.0046728970000000005,0.03271028,0.0,0.028037383,0.009345794000000001,0.014018692
"PRESS GANEY HOLDINGS, INC.",5/22/15,104,0.961538462,4.807692308,0.0,2.884615385,PGND,104.0,0.0,0.0,0.009615385,0.0,0.009615385,0.009615385,0.028846154
COMMUNITY HEALTHCARE TRUST INC,5/26/15,119,2.521008403,4.201680672,1.680672269,0.0,CHCT,120.0,0.0,0.0,0.033333333,0.0,0.008333333,0.016666667,0.0
COMMUNITY HEALTHCARE TRUST INC,5/26/15,119,2.521008403,4.201680672,1.680672269,0.0,CHCT,120.0,0.0,0.0,0.033333333,0.0,0.008333333,0.016666667,0.0
"PENNTEX MIDSTREAM PARTNERS, LP",6/4/15,260,0.0,2.307692308,0.0,3.076923077,PTXP,262.0,0.003816794,0.0,0.022900762999999998,0.0,0.030534351,0.007633588,0.0
"ENDOCHOICE HOLDINGS, INC.",6/5/15,374,0.534759358,1.604278075,0.267379679,5.080213904,GI,376.0,0.010638298000000001,0.0,0.029255319,0.002659574,0.031914894,0.010638298000000001,0.018617021
DAVIDSTEA INC.,6/8/15,214,0.0,5.607476636,0.0,3.738317757,DTEA,215.0,0.004651163,0.0,0.013953488,0.0,0.013953488,0.004651163,0.004651163
"EVOLENT HEALTH, INC.",6/8/15,248,0.403225806,2.016129032,0.403225806,0.0,EVH,249.0,0.0,0.012048193,0.008032129,0.0,0.02811245,0.008032129,0.0
HAILIANG EDUCATION GROUP INC.,6/10/15,476,1.050420168,2.521008403,0.0,0.42016806700000003,HLG,477.0,0.008385744,0.023060797,0.027253668999999998,0.012578616,0.020964361,0.012578616,0.012578616
AXOVANT GENE THERAPIES LTD.,6/11/15,276,0.7246376809999999,1.4492753619999998,0.7246376809999999,1.4492753619999998,AXON,278.0,0.010791367,0.017985611999999998,0.032374101,0.003597122,0.017985611999999998,0.032374101,0.021582734
ELECTRUM SPECIAL ACQUISITION CORP,6/11/15,1362,0.146842878,3.0102790010000002,0.073421439,0.367107195,ELECU,1369.0,0.011687363000000001,0.0029218409999999997,0.010226443,0.008765522,0.022644266,0.013148283,0.013148283
PEOPLE'S UTAH BANCORP,6/11/15,171,4.0935672510000005,0.5847953220000001,1.169590643,1.754385965,PUB,171.0,0.0,0.040935673,0.01754386,0.0,0.029239766,0.011695906,0.01754386
BIOTIE THERAPIES CORP.,6/12/15,315,0.0,2.53968254,0.0,0.634920635,BITI,316.0,0.015822785,0.0,0.018987342,0.0,0.022151899,0.006329114,0.009493671
WINGSTOP INC.,6/12/15,122,0.0,3.278688525,0.0,2.459016393,WING,122.0,0.008196721,0.0,0.016393443,0.0,0.016393443,0.008196721,0.016393443
"INVUITY, INC.",6/16/15,158,0.632911392,2.53164557,1.898734177,2.53164557,IVTY,161.0,0.0,0.01242236,0.02484472,0.00621118,0.01863354,0.01242236,0.01242236
"ALPINE IMMUNE SCIENCES, INC.",6/17/15,213,0.0,1.8779342719999998,0.9389671359999999,0.46948356799999996,NVLS,216.0,0.0,0.0,0.037037037,0.0,0.023148147999999997,0.0,0.00462963
FITBIT INC,6/18/15,130,0.7692307690000001,0.7692307690000001,1.5384615380000002,1.5384615380000002,,133.0,0.0,0.007518797,0.015037594,0.0,0.022556391000000002,0.007518797,0.015037594
